EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1201616,36,No,Non-Travel,1351,Neurology,9,4,Life Sciences,1,1,Male,66,4,1,Nurse,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
1050457,34,No,Travel_Rarely,937,Cardiology,1,3,Marketing,1,1,Male,32,3,3,Nurse,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
1637651,34,No,Travel_Rarely,1239,Cardiology,13,4,Medical,1,4,Male,39,3,3,Nurse,3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
1079566,26,No,Travel_Rarely,157,Neurology,1,3,Medical,1,3,Male,95,3,1,Nurse,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
1332348,29,No,Travel_Rarely,136,Neurology,1,3,Life Sciences,1,1,Male,89,3,2,Nurse,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
1051695,32,No,Non-Travel,1146,Neurology,15,4,Medical,1,3,Female,34,3,2,Nurse,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
1154444,31,No,Travel_Frequently,1125,Neurology,1,3,Life Sciences,1,4,Male,48,1,2,Other,1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
1650983,28,No,Travel_Rarely,1404,Neurology,17,3,Technical Degree,1,3,Male,32,2,1,Nurse,4,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3
1130703,38,No,Travel_Rarely,1404,Cardiology,1,3,Life Sciences,1,1,Male,59,2,1,Other,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
1817679,35,No,Travel_Rarely,1224,Cardiology,7,4,Life Sciences,1,3,Female,55,3,2,Nurse,4,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
1092771,27,No,Travel_Rarely,954,Cardiology,9,3,Marketing,1,4,Male,44,3,2,Nurse,4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
1356134,32,No,Travel_Rarely,1373,Cardiology,5,4,Life Sciences,1,4,Male,56,2,2,Therapist,4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
1370524,31,Yes,Travel_Frequently,754,Cardiology,26,4,Marketing,1,1,Male,63,3,2,Nurse,4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8
1232169,53,Yes,Travel_Rarely,1168,Cardiology,24,4,Life Sciences,1,1,Male,66,3,3,Nurse,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2
1392392,54,No,Travel_Rarely,155,Neurology,9,2,Life Sciences,1,1,Female,67,3,2,Other,3,Married,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3
1309342,33,No,Travel_Frequently,1303,Neurology,7,2,Life Sciences,1,4,Male,36,3,2,Nurse,3,Divorced,5968,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
1531422,43,No,Travel_Rarely,574,Neurology,11,3,Life Sciences,1,1,Male,30,3,3,Nurse,3,Married,7510,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9
1126582,38,No,Travel_Frequently,1444,Neurology,1,4,Other,1,4,Male,88,3,1,Other,2,Married,2991,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
1316742,55,No,Travel_Rarely,189,Neurology,26,4,Human Resources,1,3,Male,71,4,5,Administrative,2,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
1789942,31,No,Travel_Rarely,1276,Neurology,2,1,Medical,1,4,Female,59,1,1,Nurse,4,Divorced,1129,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0
1583381,39,No,Travel_Rarely,119,Cardiology,15,4,Marketing,1,2,Male,77,3,4,Nurse,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
1275198,42,No,Non-Travel,335,Neurology,23,2,Life Sciences,1,4,Male,37,2,2,Other,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7
1378502,31,No,Non-Travel,697,Neurology,10,3,Medical,1,3,Female,40,3,3,Administrative,3,Married,11031,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8
1553116,54,No,Travel_Rarely,157,Cardiology,10,3,Medical,1,3,Female,77,3,2,Therapist,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4
1150538,24,No,Travel_Rarely,771,Neurology,1,2,Life Sciences,1,2,Male,45,2,2,Nurse,3,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2
1553133,23,No,Travel_Rarely,571,Neurology,12,2,Other,1,4,Male,78,3,1,Nurse,4,Single,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4
1113801,40,No,Travel_Frequently,692,Neurology,11,3,Technical Degree,1,4,Female,73,3,2,Nurse,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
1365691,40,No,Travel_Rarely,444,Cardiology,2,2,Marketing,1,2,Female,92,3,2,Nurse,2,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
1825860,25,No,Travel_Rarely,309,Neurology,2,3,Human Resources,1,3,Female,82,3,1,Other,2,Married,2187,19655,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2
1820725,30,No,Travel_Rarely,911,Neurology,1,2,Medical,1,4,Male,76,3,1,Nurse,2,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7
1515102,25,No,Travel_Rarely,977,Neurology,2,1,Other,1,4,Male,57,3,1,Nurse,3,Divorced,3977,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2
1811717,47,No,Travel_Rarely,1180,Neurology,25,3,Medical,1,1,Male,84,3,3,Nurse,3,Single,8633,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
1863212,33,No,Non-Travel,1313,Neurology,1,2,Medical,1,2,Male,59,2,1,Nurse,3,Divorced,2008,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0
1677775,38,No,Travel_Rarely,1321,Cardiology,1,4,Life Sciences,1,4,Male,86,3,2,Nurse,2,Married,4440,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
1593793,31,No,Travel_Rarely,1154,Cardiology,2,2,Life Sciences,1,1,Male,54,3,1,Other,3,Married,3067,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2
1373830,38,No,Travel_Frequently,508,Cardiology,6,4,Life Sciences,1,1,Male,72,2,2,Therapist,3,Married,5321,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
1125914,42,No,Travel_Rarely,557,Neurology,18,4,Life Sciences,1,4,Male,35,3,2,Other,1,Divorced,5410,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2
1519296,41,No,Travel_Rarely,642,Neurology,1,3,Life Sciences,1,4,Male,76,3,1,Other,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0
1491934,47,No,Non-Travel,1162,Neurology,1,1,Medical,1,3,Female,98,3,3,Administrative,2,Married,11957,17231,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12
1181842,35,No,Travel_Rarely,1490,Neurology,11,4,Medical,1,4,Male,43,3,1,Nurse,3,Married,2660,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2
1221662,22,No,Travel_Rarely,581,Neurology,1,2,Life Sciences,1,4,Male,63,3,1,Other,3,Single,3375,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2
1725778,35,No,Travel_Rarely,1395,Neurology,9,4,Medical,1,2,Male,48,3,2,Other,3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8
1301790,33,No,Travel_Rarely,501,Neurology,15,2,Medical,1,2,Female,95,3,2,Nurse,4,Married,4878,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1
1399338,32,No,Travel_Rarely,267,Neurology,29,4,Life Sciences,1,3,Female,49,2,1,Nurse,2,Single,2837,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
1789008,40,No,Travel_Rarely,543,Neurology,1,4,Life Sciences,1,1,Male,83,3,1,Nurse,4,Married,2406,4060,8,Y,No,19,3,3,80,2,8,3,2,1,0,0,0
1190766,32,No,Travel_Rarely,234,Cardiology,1,4,Medical,1,2,Male,68,2,1,Other,2,Married,2269,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
1491312,39,No,Travel_Rarely,116,Neurology,24,1,Life Sciences,1,1,Male,52,3,2,Other,4,Single,4108,5340,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7
1708743,38,No,Travel_Rarely,201,Neurology,10,3,Medical,1,2,Female,99,1,3,Administrative,3,Married,13206,3376,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11
1435710,32,No,Travel_Rarely,801,Cardiology,1,4,Marketing,1,3,Female,48,3,3,Nurse,4,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7
1332625,37,No,Travel_Rarely,161,Neurology,10,3,Life Sciences,1,3,Female,42,4,3,Administrative,4,Married,13744,15471,1,Y,Yes,25,4,1,80,1,16,2,3,16,11,6,8
1818407,25,No,Travel_Rarely,1382,Cardiology,8,2,Other,1,1,Female,85,3,2,Nurse,3,Divorced,4907,13684,0,Y,Yes,22,4,2,80,1,6,3,2,5,3,0,4
1251101,52,No,Non-Travel,585,Cardiology,29,4,Life Sciences,1,1,Male,40,3,1,Other,4,Divorced,3482,19788,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0
1433529,44,No,Travel_Rarely,1037,Neurology,1,3,Medical,1,2,Male,42,3,1,Other,4,Single,2436,13422,6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2
1859445,21,Yes,Travel_Rarely,501,Cardiology,5,1,Medical,1,3,Male,58,3,1,Other,1,Single,2380,25479,1,Y,Yes,11,3,4,80,0,2,6,3,2,2,1,2
1104512,39,No,Non-Travel,105,Neurology,9,3,Life Sciences,1,4,Male,87,3,5,Administrative,4,Single,19431,15302,2,Y,No,13,3,3,80,0,21,3,2,6,0,1,3
1782969,23,Yes,Travel_Frequently,638,Cardiology,9,3,Marketing,1,4,Male,33,3,1,Other,1,Married,1790,26956,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0
1628827,36,No,Travel_Rarely,557,Cardiology,3,3,Medical,1,1,Female,94,2,3,Nurse,4,Married,7644,12695,0,Y,No,19,3,3,80,2,10,2,3,9,7,3,4
1224144,36,No,Travel_Frequently,688,Cardiology,4,2,Life Sciences,1,4,Female,97,3,2,Therapist,2,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2
1284416,56,No,Non-Travel,667,Neurology,1,4,Life Sciences,1,3,Male,57,3,2,Nurse,3,Divorced,6306,26236,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9
1191013,29,Yes,Travel_Rarely,1092,Neurology,1,4,Medical,1,1,Male,36,3,1,Other,4,Married,4787,26124,9,Y,Yes,14,3,2,80,3,4,3,4,2,2,2,2
1061493,42,No,Travel_Rarely,300,Neurology,2,3,Life Sciences,1,1,Male,56,3,5,Administrative,3,Married,18880,17312,5,Y,No,11,3,1,80,0,24,2,2,22,6,4,14
1197297,56,No,Travel_Rarely,310,Neurology,7,2,Technical Degree,1,4,Male,72,3,1,Nurse,3,Married,2339,3666,8,Y,No,11,3,4,80,1,14,4,1,10,9,9,8
1065630,41,No,Travel_Rarely,582,Cardiology,28,4,Life Sciences,1,1,Female,60,2,4,Therapist,2,Married,13570,5640,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10
1173552,34,No,Travel_Rarely,704,Cardiology,28,3,Marketing,1,4,Female,95,2,2,Nurse,3,Married,6712,8978,1,Y,No,21,4,4,80,2,8,2,3,8,7,1,7
1277240,36,No,Non-Travel,301,Cardiology,15,4,Marketing,1,4,Male,88,1,2,Nurse,4,Divorced,5406,10436,1,Y,No,24,4,1,80,1,15,4,2,15,12,11,11
1520108,41,No,Travel_Rarely,930,Cardiology,3,3,Life Sciences,1,3,Male,57,2,2,Nurse,2,Divorced,8938,12227,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4
1707431,32,No,Travel_Rarely,529,Neurology,2,3,Technical Degree,1,4,Male,78,3,1,Other,1,Single,2439,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
1246075,35,No,Travel_Rarely,1146,Neurology,26,4,Life Sciences,1,3,Female,31,3,3,Other,4,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7
1665956,38,No,Travel_Rarely,345,Cardiology,10,2,Life Sciences,1,1,Female,100,3,2,Nurse,4,Married,5343,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9
1468963,50,No,Travel_Frequently,878,Cardiology,1,4,Life Sciences,1,2,Male,94,3,2,Nurse,3,Divorced,6728,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1
1457695,36,No,Travel_Rarely,1120,Cardiology,11,4,Marketing,1,2,Female,100,2,2,Nurse,4,Married,6652,14369,4,Y,No,13,3,1,80,1,8,2,2,6,3,0,0
1043685,45,No,Travel_Rarely,374,Cardiology,20,3,Life Sciences,1,4,Female,50,3,2,Nurse,3,Single,4850,23333,8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1
1336668,40,No,Travel_Rarely,1322,Neurology,2,4,Life Sciences,1,3,Male,52,2,1,Other,3,Single,2809,2725,2,Y,No,14,3,4,80,0,8,2,3,2,2,2,2
1044917,35,No,Travel_Frequently,1199,Neurology,18,4,Life Sciences,1,3,Male,80,3,2,Nurse,3,Married,5689,24594,1,Y,Yes,14,3,4,80,2,10,2,4,10,2,0,2
1758264,40,No,Travel_Rarely,1194,Neurology,2,4,Medical,1,3,Female,98,3,1,Other,3,Married,2001,12549,2,Y,No,14,3,2,80,3,20,2,3,5,3,0,2
1175359,35,No,Travel_Rarely,287,Neurology,1,4,Life Sciences,1,3,Female,62,1,1,Other,4,Married,2977,8952,1,Y,No,12,3,4,80,1,4,5,3,4,3,1,1
1640979,29,No,Travel_Rarely,1378,Neurology,13,2,Other,1,4,Male,46,2,2,Nurse,2,Married,4025,23679,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3
1321040,29,No,Travel_Rarely,468,Neurology,28,4,Medical,1,4,Female,73,2,1,Other,1,Single,3785,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4
1293237,50,Yes,Travel_Rarely,410,Cardiology,28,3,Marketing,1,4,Male,39,2,3,Nurse,1,Divorced,10854,16586,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0
1715801,39,No,Travel_Rarely,722,Cardiology,24,1,Marketing,1,2,Female,60,2,4,Nurse,4,Married,12031,8828,0,Y,No,11,3,1,80,1,21,2,2,20,9,9,6
1626443,31,No,Non-Travel,325,Cardiology,5,3,Medical,1,2,Male,74,3,2,Therapist,1,Single,9936,3787,0,Y,No,19,3,2,80,0,10,2,3,9,4,1,7
1787925,26,No,Travel_Rarely,1167,Cardiology,5,3,Other,1,4,Female,30,2,1,Other,3,Single,2966,21378,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0
1444959,36,No,Travel_Frequently,884,Neurology,23,2,Medical,1,3,Male,41,4,2,Nurse,4,Married,2571,12290,4,Y,No,17,3,3,80,1,17,3,3,5,2,0,3
1196529,39,No,Travel_Rarely,613,Neurology,6,1,Medical,1,4,Male,42,2,3,Nurse,1,Married,9991,21457,4,Y,No,15,3,1,80,1,9,5,3,7,7,1,7
1417927,27,No,Travel_Rarely,155,Cardiology,4,3,Life Sciences,1,2,Male,87,4,2,Therapist,2,Married,6142,5174,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
1322645,49,No,Travel_Frequently,1023,Cardiology,2,3,Medical,1,4,Male,63,2,2,Nurse,2,Married,5390,13243,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
1879510,34,No,Travel_Rarely,628,Neurology,8,3,Medical,1,2,Male,82,4,2,Nurse,3,Married,4404,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
1345828,37,No,Travel_Rarely,1115,Maternity,1,4,Life Sciences,1,1,Male,51,2,2,Therapist,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7
1837461,40,No,Travel_Rarely,1398,Cardiology,2,4,Life Sciences,1,3,Female,79,3,5,Admin,3,Married,18041,13022,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12
1720201,45,No,Travel_Rarely,1329,Maternity,2,2,Other,1,4,Female,59,2,2,Therapist,4,Divorced,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9
1566303,39,No,Travel_Rarely,466,Maternity,1,1,Life Sciences,1,4,Female,65,2,4,Therapist,4,Married,12742,7060,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8
1108233,56,No,Non-Travel,667,Maternity,1,4,Life Sciences,1,3,Male,57,3,2,Other,3,Divorced,6306,26236,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9
1548714,49,No,Travel_Rarely,1490,Maternity,7,4,Life Sciences,1,3,Male,35,3,3,Other,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
1823206,36,No,Travel_Rarely,711,Maternity,5,4,Life Sciences,1,2,Female,42,3,3,Other,1,Married,8008,22792,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2
1464646,38,No,Travel_Frequently,1189,Maternity,1,3,Life Sciences,1,4,Male,90,3,2,Nurse,4,Married,4735,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9
1118938,53,No,Travel_Rarely,607,Maternity,2,5,Technical Degree,1,3,Female,78,2,3,Therapist,4,Married,10169,14618,0,Y,No,16,3,2,80,1,34,4,3,33,7,1,9
1266767,36,No,Non-Travel,1229,Cardiology,8,4,Technical Degree,1,1,Male,84,3,2,Nurse,4,Divorced,5079,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7
1432515,40,No,Travel_Frequently,791,Maternity,2,2,Medical,1,3,Female,38,4,2,Other,2,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
1440199,24,No,Travel_Rarely,1206,Maternity,17,1,Medical,1,4,Female,41,2,2,Therapist,3,Divorced,4377,24117,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2
1449468,41,No,Travel_Rarely,314,Neurology,1,3,Human Resources,1,4,Male,59,2,5,Admin,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10
1308741,32,No,Travel_Rarely,1018,Neurology,3,2,Life Sciences,1,3,Female,39,3,3,Therapist,4,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7
1117655,54,No,Travel_Rarely,685,Neurology,3,3,Life Sciences,1,4,Male,85,3,4,Therapist,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
1439166,40,No,Travel_Rarely,444,Cardiology,2,2,Marketing,1,2,Female,92,3,2,Nurse,2,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
1141471,43,No,Travel_Rarely,1291,Neurology,15,2,Life Sciences,1,3,Male,65,2,4,Therapist,3,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11
1731320,35,No,Travel_Rarely,819,Maternity,2,3,Life Sciences,1,3,Male,44,2,3,Therapist,2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4
1697463,58,No,Travel_Rarely,1272,Maternity,5,3,Technical Degree,1,3,Female,37,2,3,Other,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4
1540491,32,No,Non-Travel,1200,Maternity,1,4,Technical Degree,1,4,Male,62,3,2,Nurse,1,Married,4087,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
1034607,27,No,Travel_Rarely,608,Maternity,1,2,Life Sciences,1,3,Female,68,3,3,Therapist,1,Married,7412,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
1123123,29,No,Travel_Rarely,1329,Maternity,7,3,Life Sciences,1,3,Male,82,3,2,Other,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0
1380232,47,No,Travel_Rarely,1225,Cardiology,2,4,Life Sciences,1,2,Female,47,4,4,Admin,2,Divorced,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
1345928,44,No,Travel_Rarely,1099,Cardiology,5,3,Marketing,1,2,Male,88,3,5,Admin,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
1165218,52,No,Non-Travel,715,Maternity,19,4,Medical,1,4,Male,41,3,1,Nurse,4,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
1194754,41,No,Travel_Rarely,930,Cardiology,3,3,Life Sciences,1,3,Male,57,2,2,Nurse,2,Divorced,8938,12227,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4
1162618,34,No,Travel_Rarely,1397,Maternity,1,5,Life Sciences,1,2,Male,42,3,1,Nurse,4,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8
1661522,39,No,Travel_Frequently,1218,Maternity,1,1,Life Sciences,1,2,Male,52,3,5,Admin,3,Divorced,19197,8213,1,Y,Yes,14,3,3,80,1,21,3,3,21,8,1,6
1469038,42,No,Travel_Rarely,933,Maternity,29,3,Life Sciences,1,2,Male,98,3,2,Therapist,2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
1026975,50,No,Travel_Rarely,854,Cardiology,1,4,Medical,1,4,Female,68,3,5,Admin,4,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6
1267061,46,No,Non-Travel,1144,Maternity,7,4,Medical,1,3,Female,30,3,2,Therapist,3,Married,5258,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0
1184336,45,No,Travel_Rarely,192,Maternity,10,2,Life Sciences,1,1,Male,69,3,1,Nurse,4,Married,2654,9655,3,Y,No,21,4,4,80,2,8,3,2,2,2,0,2
1852420,31,No,Travel_Rarely,1112,Cardiology,5,4,Life Sciences,1,1,Female,67,3,2,Nurse,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2
1622092,29,No,Travel_Rarely,1389,Maternity,21,4,Life Sciences,1,2,Female,51,4,3,Therapist,1,Divorced,9980,10195,1,Y,No,11,3,3,80,1,10,1,3,10,9,8,8
1870096,41,No,Travel_Rarely,645,Cardiology,1,3,Marketing,1,2,Male,49,4,3,Nurse,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7
1288694,38,No,Travel_Rarely,345,Cardiology,10,2,Life Sciences,1,1,Female,100,3,2,Nurse,4,Married,5343,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9
1354174,53,No,Travel_Rarely,1219,Cardiology,2,4,Life Sciences,1,1,Female,78,2,4,Admin,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7
1121812,35,No,Travel_Frequently,1182,Cardiology,11,2,Marketing,1,4,Male,54,3,2,Nurse,4,Divorced,4968,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2
1688790,49,No,Travel_Rarely,465,Maternity,6,1,Life Sciences,1,3,Female,41,2,4,Other,3,Married,13966,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12
1847082,40,No,Travel_Rarely,369,Maternity,8,2,Life Sciences,1,2,Female,92,3,2,Therapist,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
1137940,46,No,Travel_Rarely,1319,Cardiology,3,3,Technical Degree,1,1,Female,45,4,4,Nurse,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
1531743,58,No,Travel_Rarely,1055,Neurology,1,3,Medical,1,4,Female,76,3,5,Therapist,1,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
1156488,48,No,Travel_Frequently,365,Maternity,4,5,Medical,1,3,Male,89,2,4,Admin,4,Married,15202,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2
1578755,29,No,Travel_Rarely,1010,Maternity,1,3,Life Sciences,1,1,Female,97,3,1,Nurse,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2
1333885,31,No,Travel_Rarely,655,Neurology,7,4,Life Sciences,1,4,Male,48,3,2,Nurse,4,Divorced,5915,9528,3,Y,No,22,4,4,80,1,10,3,2,7,7,1,7
1258908,38,No,Travel_Frequently,1186,Maternity,3,4,Other,1,3,Male,44,3,1,Nurse,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2
1245218,29,No,Travel_Rarely,136,Maternity,1,3,Life Sciences,1,1,Male,89,3,2,Other,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
1730370,36,No,Travel_Rarely,188,Maternity,7,4,Other,1,2,Male,65,3,1,Nurse,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1
1577435,42,No,Travel_Rarely,469,Maternity,2,2,Medical,1,4,Male,35,3,4,Admin,1,Married,17665,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7
1151756,25,No,Travel_Rarely,810,Cardiology,8,3,Life Sciences,1,4,Male,57,4,2,Nurse,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2
1045493,48,No,Travel_Rarely,715,Neurology,1,3,Life Sciences,1,4,Male,76,2,5,Therapist,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
1570909,38,No,Travel_Frequently,508,Maternity,6,4,Life Sciences,1,1,Male,72,2,2,Therapist,3,Married,5321,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
1509347,43,No,Travel_Rarely,1473,Maternity,8,4,Other,1,3,Female,74,3,2,Other,3,Divorced,4522,2227,4,Y,Yes,14,3,4,80,0,8,3,3,5,2,0,2
1217582,53,No,Travel_Rarely,1070,Neurology,3,4,Medical,1,3,Male,45,3,4,Therapist,3,Married,17584,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3
1110329,54,No,Travel_Rarely,821,Neurology,5,2,Medical,1,1,Male,86,3,5,Therapist,1,Married,19406,8509,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2
1044146,47,No,Travel_Rarely,1180,Maternity,25,3,Medical,1,1,Male,84,3,3,Other,3,Single,8633,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
1865209,31,No,Travel_Rarely,480,Maternity,7,2,Medical,1,2,Female,31,3,2,Therapist,1,Married,4306,4156,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12
1548274,23,No,Travel_Rarely,1309,Maternity,26,1,Life Sciences,1,3,Male,83,3,1,Nurse,4,Divorced,2904,16092,1,Y,No,12,3,3,80,2,4,2,2,4,2,0,2
