"word","sentiment"
"sly","disgust"
"sly","fear"
"sly","negative"
"smack","anger"
"smack","negative"
"small","negative"
"smash","anger"
"smash","fear"
"smash","negative"
"smashed","negative"
"smattering","negative"
"smell","anger"
"smell","disgust"
"smell","negative"
"smelling","disgust"
"smelling","negative"
"smile","joy"
"smile","positive"
"smile","surprise"
"smile","trust"
"smiling","joy"
"smiling","positive"
"smirk","negative"
"smite","anger"
"smite","fear"
"smite","negative"
"smite","sadness"
"smith","trust"
"smitten","positive"
"smoker","negative"
"smoothness","positive"
"smother","anger"
"smother","negative"
"smudge","negative"
"smug","negative"
"smuggle","fear"
"smuggle","negative"
"smuggler","anger"
"smuggler","disgust"
"smuggler","fear"
"smuggler","negative"
"smuggling","negative"
"smut","disgust"
"smut","fear"
"smut","negative"
"snag","negative"
"snag","surprise"
"snags","negative"
"snake","disgust"
"snake","fear"
"snake","negative"
"snare","fear"
"snare","negative"
"snarl","anger"
"snarl","disgust"
"snarl","negative"
"snarling","anger"
"snarling","negative"
"sneak","anger"
"sneak","fear"
"sneak","negative"
"sneak","surprise"
"sneaking","anticipation"
"sneaking","fear"
"sneaking","negative"
"sneaking","trust"
"sneer","anger"
"sneer","disgust"
"sneer","negative"
"sneeze","disgust"
"sneeze","negative"
"sneeze","surprise"
"snicker","positive"
"snide","negative"
"snob","negative"
"snort","sadness"
"soak","negative"
"sob","negative"
"sob","sadness"
"sobriety","positive"
"sobriety","trust"
"sociable","positive"
"socialism","disgust"
"socialism","fear"
"socialist","anger"
"socialist","disgust"
"socialist","fear"
"socialist","negative"
"socialist","sadness"
"soil","disgust"
"soil","negative"
"soiled","disgust"
"soiled","negative"
"solace","positive"
"soldier","anger"
"soldier","positive"
"soldier","sadness"
"solid","positive"
"solidarity","trust"
"solidity","positive"
"solidity","trust"
"solution","positive"
"solvency","positive"
"somatic","negative"
"somatic","surprise"
"somber","negative"
"somber","sadness"
"sonar","anticipation"
"sonar","positive"
"sonata","positive"
"sonnet","joy"
"sonnet","positive"
"sonnet","sadness"
"sonorous","joy"
"sonorous","positive"
"soot","disgust"
"soot","negative"
"soothe","positive"
"soothing","joy"
"soothing","positive"
"soothing","trust"
"sorcery","anticipation"
"sorcery","fear"
"sorcery","negative"
"sorcery","surprise"
"sordid","anger"
"sordid","disgust"
"sordid","fear"
"sordid","negative"
"sordid","sadness"
"sore","anger"
"sore","negative"
"sore","sadness"
"sorely","negative"
"sorely","sadness"
"soreness","disgust"
"soreness","negative"
"soreness","sadness"
"sorrow","fear"
"sorrow","negative"
"sorrow","sadness"
"sorrowful","negative"
"sorrowful","sadness"
"sorter","positive"
"sortie","fear"
"sortie","negative"
"soulless","disgust"
"soulless","fear"
"soulless","negative"
"soulless","sadness"
"soulmate","fear"
"soulmate","negative"
"soundness","anticipation"
"soundness","joy"
"soundness","positive"
"soundness","trust"
"soup","positive"
"sour","disgust"
"sour","negative"
"sovereign","trust"
"spa","anticipation"
"spa","joy"
"spa","positive"
"spa","surprise"
"spa","trust"
"spacious","positive"
"spaniel","joy"
"spaniel","positive"
"spaniel","trust"
"spank","anger"
"spank","fear"
"spank","negative"
"spank","sadness"
"spanking","anger"
"sparkle","anticipation"
"sparkle","joy"
"sparkle","positive"
"sparkle","surprise"
"spasm","fear"
"spasm","negative"
"spat","anger"
"spat","negative"
"spear","anger"
"spear","anticipation"
"spear","fear"
"spear","negative"
"special","joy"
"special","positive"
"specialist","trust"
"specialize","trust"
"specie","positive"
"speck","disgust"
"speck","negative"
"spectacle","negative"
"spectacle","positive"
"spectacular","anticipation"
"spectacular","surprise"
"specter","fear"
"specter","negative"
"specter","sadness"
"spectral","negative"
"speculation","fear"
"speculation","negative"
"speculation","sadness"
"speculative","anticipation"
"speech","positive"
"speedy","positive"
"spelling","positive"
"spent","negative"
"spew","disgust"
"spice","positive"
"spider","disgust"
"spider","fear"
"spike","fear"
"spine","anger"
"spine","negative"
"spine","positive"
"spinster","fear"
"spinster","negative"
"spinster","sadness"
"spirit","positive"
"spirits","anticipation"
"spirits","joy"
"spirits","positive"
"spirits","surprise"
"spit","disgust"
"spite","anger"
"spite","negative"
"spiteful","anger"
"spiteful","negative"
"splash","surprise"
"splendid","joy"
"splendid","positive"
"splendid","surprise"
"splendor","anticipation"
"splendor","joy"
"splendor","positive"
"splendor","surprise"
"splinter","negative"
"split","negative"
"splitting","negative"
"splitting","sadness"
"spoil","disgust"
"spoil","negative"
"spoiler","negative"
"spoiler","sadness"
"spoke","negative"
"spokesman","trust"
"sponge","negative"
"sponsor","positive"
"sponsor","trust"
"spook","fear"
"spook","negative"
"spotless","positive"
"spotless","trust"
"spouse","joy"
"spouse","positive"
"spouse","trust"
"sprain","negative"
"sprain","sadness"
"spree","negative"
"sprite","fear"
"sprite","negative"
"spruce","positive"
"spur","fear"
"spurious","disgust"
"spurious","negative"
"squall","fear"
"squall","negative"
"squall","sadness"
"squatter","negative"
"squeamish","disgust"
"squeamish","fear"
"squeamish","negative"
"squelch","anger"
"squelch","disgust"
"squelch","negative"
"squirm","disgust"
"squirm","negative"
"stab","anger"
"stab","fear"
"stab","negative"
"stab","sadness"
"stab","surprise"
"stable","positive"
"stable","trust"
"staccato","positive"
"stagger","surprise"
"staggering","negative"
"stagnant","negative"
"stagnant","sadness"
"stain","disgust"
"stain","negative"
"stainless","positive"
"stale","negative"
"stalemate","anger"
"stalemate","disgust"
"stalk","fear"
"stalk","negative"
"stall","disgust"
"stallion","positive"
"stalwart","positive"
"stamina","positive"
"stamina","trust"
"standing","positive"
"standoff","anger"
"standoff","fear"
"standoff","negative"
"standstill","anger"
"standstill","negative"
"star","anticipation"
"star","joy"
"star","positive"
"star","trust"
"staring","negative"
"stark","negative"
"stark","trust"
"starlight","positive"
"starry","anticipation"
"starry","joy"
"starry","positive"
"start","anticipation"
"startle","fear"
"startle","negative"
"startle","surprise"
"startling","surprise"
"starvation","fear"
"starvation","negative"
"starvation","sadness"
"starved","negative"
"starving","negative"
"stately","positive"
"statement","positive"
"statement","trust"
"stationary","negative"
"statistical","trust"
"statue","positive"
"status","positive"
"staunch","positive"
"stave","negative"
"steadfast","positive"
"steadfast","trust"
"steady","surprise"
"steady","trust"
"steal","anger"
"steal","fear"
"steal","negative"
"steal","sadness"
"stealing","disgust"
"stealing","fear"
"stealing","negative"
"stealth","surprise"
"stealthily","surprise"
"stealthy","anticipation"
"stealthy","fear"
"stealthy","negative"
"stealthy","surprise"
"stellar","positive"
"stereotype","negative"
"stereotyped","negative"
"sterile","negative"
"sterile","sadness"
"sterility","negative"
"sterling","anger"
"sterling","anticipation"
"sterling","joy"
"sterling","negative"
"sterling","positive"
"sterling","trust"
"stern","negative"
"steward","positive"
"steward","trust"
"sticky","disgust"
"stiff","negative"
"stiffness","negative"
"stifle","negative"
"stifled","anger"
"stifled","fear"
"stifled","negative"
"stifled","sadness"
"stigma","anger"
"stigma","disgust"
"stigma","fear"
"stigma","negative"
"stigma","sadness"
"stillborn","negative"
"stillborn","sadness"
"stillness","fear"
"stillness","positive"
"stillness","sadness"
"sting","anger"
"sting","fear"
"sting","negative"
"stinging","negative"
"stingy","anger"
"stingy","disgust"
"stingy","fear"
"stingy","negative"
"stingy","sadness"
"stink","disgust"
"stink","negative"
"stinking","disgust"
"stinking","negative"
"stint","fear"
"stint","negative"
"stint","sadness"
"stocks","negative"
"stolen","anger"
"stolen","negative"
"stomach","disgust"
"stone","anger"
"stone","negative"
"stoned","negative"
"stools","disgust"
"stools","negative"
"stoppage","negative"
"store","anticipation"
"store","positive"
"storm","anger"
"storm","negative"
"storming","anger"
"stormy","fear"
"stormy","negative"
"straightforward","positive"
"straightforward","trust"
"strained","anger"
"strained","negative"
"straits","fear"
"straits","negative"
"stranded","negative"
"stranger","fear"
"stranger","negative"
"strangle","anger"
"strangle","disgust"
"strangle","fear"
"strangle","negative"
"strangle","sadness"
"strangle","surprise"
"strategic","positive"
"strategist","anticipation"
"strategist","positive"
"strategist","trust"
"stray","negative"
"strength","positive"
"strength","trust"
"strengthen","positive"
"strengthening","joy"
"strengthening","positive"
"strengthening","trust"
"stress","negative"
"stretcher","fear"
"stretcher","sadness"
"stricken","sadness"
"strife","anger"
"strife","negative"
"strike","anger"
"strike","negative"
"striking","positive"
"strikingly","positive"
"strip","negative"
"strip","sadness"
"stripe","negative"
"stripped","anger"
"stripped","anticipation"
"stripped","disgust"
"stripped","fear"
"stripped","negative"
"stripped","sadness"
"strive","anticipation"
"stroke","fear"
"stroke","negative"
"stroke","sadness"
"strongly","positive"
"structural","trust"
"structure","positive"
"structure","trust"
"struggle","anger"
"struggle","fear"
"struggle","negative"
"struggle","sadness"
"strut","negative"
"stud","positive"
"study","positive"
"stuffy","negative"
"stumble","negative"
"stunned","fear"
"stunned","negative"
"stunned","surprise"
"stunted","negative"
"stupid","negative"
"stupidity","negative"
"stupor","negative"
"sturdy","positive"
"sty","disgust"
"sty","negative"
"subdue","negative"
"subito","surprise"
"subject","negative"
"subjected","negative"
"subjected","sadness"
"subjection","negative"
"subjugation","anger"
"subjugation","disgust"
"subjugation","fear"
"subjugation","negative"
"subjugation","sadness"
"sublimation","joy"
"sublimation","positive"
"submit","anticipation"
"subordinate","fear"
"subordinate","negative"
"subpoena","negative"
"subscribe","anticipation"
"subsidence","negative"
"subsidence","sadness"
"subsidy","anger"
"subsidy","disgust"
"subsidy","negative"
"subsist","negative"
"substance","positive"
"substantiate","trust"
"substantive","positive"
"subtract","negative"
"subversion","anger"
"subversion","fear"
"subversion","negative"
"subversive","anger"
"subversive","negative"
"subversive","surprise"
"subvert","disgust"
"subvert","fear"
"subvert","negative"
"subvert","sadness"
"succeed","anticipation"
"succeed","joy"
"succeed","positive"
"succeed","surprise"
"succeed","trust"
"succeeding","anticipation"
"succeeding","joy"
"succeeding","positive"
"succeeding","trust"
"success","anticipation"
"success","joy"
"success","positive"
"successful","anticipation"
"successful","joy"
"successful","positive"
"successful","trust"
"succinct","positive"
"succulent","negative"
"succulent","positive"
"succumb","negative"
"suck","negative"
"sucker","anger"
"sucker","negative"
"sudden","surprise"
"suddenly","surprise"
"sue","anger"
"sue","negative"
"sue","sadness"
"suffer","negative"
"sufferer","fear"
"sufferer","negative"
"sufferer","sadness"
"suffering","disgust"
"suffering","fear"
"suffering","negative"
"suffering","sadness"
"sufficiency","positive"
"suffocating","disgust"
"suffocating","fear"
"suffocating","negative"
"suffocating","sadness"
"suffocation","anger"
"suffocation","fear"
"suffocation","negative"
"sugar","positive"
"suggest","trust"
"suicidal","anger"
"suicidal","disgust"
"suicidal","fear"
"suicidal","negative"
"suicidal","sadness"
"suicide","anger"
"suicide","fear"
"suicide","negative"
"suicide","sadness"
"suitable","positive"
"sullen","anger"
"sullen","negative"
"sullen","sadness"
"sultan","fear"
"sultry","positive"
"summons","negative"
"sump","disgust"
"sun","anticipation"
"sun","joy"
"sun","positive"
"sun","surprise"
"sun","trust"
"sundial","anticipation"
"sundial","trust"
"sunk","disgust"
"sunk","fear"
"sunk","negative"
"sunk","sadness"
"sunny","anticipation"
"sunny","joy"
"sunny","positive"
"sunny","surprise"
"sunset","anticipation"
"sunset","positive"
"sunshine","joy"
"sunshine","positive"
"superb","positive"
"superficial","negative"
"superfluous","negative"
"superhuman","positive"
"superior","positive"
"superiority","positive"
"superman","joy"
"superman","positive"
"superman","trust"
"superstar","joy"
"superstar","positive"
"superstar","trust"
"superstition","fear"
"superstition","negative"
"superstition","positive"
"superstitious","anticipation"
"superstitious","fear"
"superstitious","negative"
"supplication","positive"
"supplication","trust"
"supplies","positive"
"supply","positive"
"supported","positive"
"supporter","joy"
"supporter","positive"
"supporter","trust"
"supporting","positive"
"supporting","trust"
"suppress","anger"
"suppress","fear"
"suppress","negative"
"suppress","sadness"
"suppression","anger"
"suppression","disgust"
"suppression","fear"
"suppression","negative"
"supremacy","anger"
"supremacy","anticipation"
"supremacy","fear"
"supremacy","joy"
"supremacy","negative"
"supremacy","positive"
"supremacy","surprise"
"supremacy","trust"
"supreme","positive"
"supremely","positive"
"surcharge","anger"
"surcharge","negative"
"surety","positive"
"surety","trust"
"surge","surprise"
"surgery","fear"
"surgery","sadness"
"surly","anger"
"surly","disgust"
"surly","negative"
"surmise","positive"
"surpassing","positive"
"surprise","fear"
"surprise","joy"
"surprise","positive"
"surprise","surprise"
"surprised","surprise"
"surprising","surprise"
"surprisingly","anticipation"
"surprisingly","surprise"
"surrender","fear"
"surrender","negative"
"surrender","sadness"
"surrendering","negative"
"surrendering","sadness"
"surrogate","trust"
"surround","anticipation"
"surround","negative"
"surround","positive"
"surveillance","fear"
"surveying","positive"
"survive","positive"
"susceptible","negative"
"suspect","fear"
"suspect","negative"
"suspense","anticipation"
"suspense","fear"
"suspense","surprise"
"suspension","fear"
"suspension","negative"
"suspicion","fear"
"suspicion","negative"
"suspicious","anger"
"suspicious","anticipation"
"suspicious","negative"
"swab","negative"
"swamp","disgust"
"swamp","fear"
"swamp","negative"
"swampy","disgust"
"swampy","fear"
"swampy","negative"
"swarm","disgust"
"swastika","anger"
"swastika","fear"
"swastika","negative"
"swear","positive"
"swear","trust"
"sweat","fear"
"sweet","anticipation"
"sweet","joy"
"sweet","positive"
"sweet","surprise"
"sweet","trust"
"sweetheart","anticipation"
"sweetheart","joy"
"sweetheart","positive"
"sweetheart","sadness"
"sweetheart","trust"
"sweetie","positive"
