"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
3352,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
2201,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2849,"","","Unknown","Yes","","","","","","","","","",""
147,"","2 political contributions in home","Yes","Unknown","","","","","","","","","",""
5971,"","","Unknown","Unknown","","","","","","","","","",""
4737,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
2867,"","","Unknown","Yes","","","","","","","","","","Yes"
4973,"","","Yes","Yes","","","","","","","","","",""
4790,"","","Unknown","Unknown","","","","","","","","","",""
982,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1305,"","","Unknown","Yes","","","","","","","","","",""
82,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5002,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
88,"","","Unknown","Yes","","","","","","","","","",""
2742,"","","Unknown","Unknown","","","","","","","","","",""
5460,"","","Unknown","Unknown","","","","","","","","","",""
843,"","","Unknown","Unknown","","","","","","","","","",""
2507,"","","Yes","Unknown","Yes","","","","","","","","",""
5300,"","","Unknown","Unknown","","","","","","","","","",""
299,"","","Unknown","Yes","","","","","","","","","",""
3843,"","","Unknown","Unknown","","","","","","","","","",""
5254,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
1519,"","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
4967,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
908,"","","Unknown","Yes","","","","","","","","","",""
1396,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
2463,"","","Unknown","Yes","","","","","","","","","",""
2733,"","","Unknown","Yes","Yes","Yes","","","","","","","","Yes"
292,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
3101,"","","Unknown","Unknown","","","","","","","","","",""
5592,"","","Unknown","Unknown","","","","","","","","","",""
5555,"","","Yes","Yes","","","","","","","","","",""
3014,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
5057,"","","Unknown","Unknown","","","","","","","","","",""
3478,"","","Unknown","Unknown","","","","","","","","","",""
911,"","","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes"
4898,"","","Unknown","Yes","","","","","","","","","",""
201,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
549,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
2187,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3599,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
3407,"","","Unknown","Yes","","","","","","","","","",""
626,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
5218,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
2151,"","","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes"
413,"","1 political contribution  in home","Yes","Yes","","","Yes","","","Yes","","","","Yes"
5393,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3633,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
4287,"","","Unknown","Yes","","","","","","","","","",""
515,"","","Unknown","Unknown","","","","","","","","","",""
596,"","","Unknown","Unknown","Yes","","Yes","Yes","","","Yes","","Yes","Yes"
2097,"","","Unknown","Unknown","Yes","","","","","","","","",""
2611,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3760,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2552,"","","Unknown","Yes","","","","","","","","","",""
3162,"","","Unknown","Yes","","","","","","","","","",""
5184,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
5269,"","","Unknown","Unknown","","","","","","","","","",""
5685,"","","Unknown","Yes","","","","","","","","","",""
2341,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
4045,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
457,"","","Unknown","Yes","","","","","","","","","",""
3045,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4134,"","","Unknown","Yes","","","","","","","","","",""
4755,"","","Unknown","Yes","","","","","","","","","",""
4062,"","","Unknown","Unknown","","","","","","","","","",""
3432,"","","Yes","Yes","","","","Yes","","","Yes","","",""
4142,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
5700,"","","Unknown","Yes","","","","","","","","","",""
5627,"","","Unknown","Yes","","","","","","","","","","Yes"
1146,"","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
2951,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5333,"","","Unknown","Yes","","","","","","","","","",""
4055,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3068,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4588,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
550,"","","Unknown","Yes","Yes","","","","","","","","",""
716,"","","Unknown","Yes","","","","","","","","","",""
262,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
525,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1516,"","","Unknown","Yes","","","","","","","","","",""
420,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
1999,"","","Unknown","Unknown","","","","","","","","","",""
5937,"","","Yes","Yes","","","","","","","","","","Yes"
3545,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2650,"","","Unknown","Yes","Yes","","","","","","","","",""
1113,"","","Unknown","Yes","","","","","","","","","",""
3628,"","","Unknown","Unknown","","","","","","","","","",""
845,"","","Unknown","Unknown","","","","","","","","","","Yes"
3128,"1 religious contribution  in home","","Unknown","Unknown","Yes","","","","","","","","",""
942,"","","Unknown","Unknown","","","Yes","","","Yes","","","","Yes"
2131,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
1608,"","","Unknown","Unknown","","","","","","","","","",""
4985,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2515,"","","Unknown","Yes","","","","","","","","","",""
3250,"","","Unknown","Unknown","","","","","","","","","",""
2518,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
5873,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
2725,"","","Unknown","Unknown","","","","","","","","","",""
932,"","","Unknown","Yes","","","","","","","","","",""
5450,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
5640,"","","Unknown","Unknown","","","","","","","","","",""
1770,"","","Unknown","Unknown","","","","","","","","","",""
5781,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
5027,"","","Unknown","Unknown","","","","","","","","","",""
3217,"","","Unknown","Unknown","","","","","","","","","",""
3262,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","","Yes"
415,"1 religious contribution  in home","","Yes","Yes","","","","","","","","","",""
181,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","Yes",""
44,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
4595,"","","Unknown","Yes","","","","","","","","","",""
5889,"","","Unknown","Yes","","","","","","","","","",""
4506,"","","Unknown","Yes","","","","","","","","","",""
1857,"","","Unknown","Unknown","","","","","","","","","",""
2523,"","","Unknown","Yes","","","","","","","","","",""
154,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","Yes","Yes"
2631,"","","Unknown","Yes","","","","","","","","","",""
3036,"","","Unknown","Yes","Yes","","","","","","","","",""
1751,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3947,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3547,"","","Unknown","Yes","","","","","","","","","",""
5926,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
4113,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
773,"","","Unknown","Unknown","","","","","","","","","",""
3418,"","","Unknown","Unknown","","","","","","","","","",""
4851,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
1169,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
2335,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
2109,"","","Unknown","Unknown","","","","","","","","","",""
5283,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
3554,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2530,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","Yes","Yes"
2386,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5587,"","","Unknown","Yes","","","","","","","","","","Yes"
3378,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","Yes","Yes","","Yes","Yes"
2236,"","","Unknown","Unknown","","","","","","","","","",""
4011,"","","Yes","Unknown","","","","","","","","","","Yes"
4651,"","","Unknown","Yes","","","","","","","","","",""
2986,"","","Unknown","Unknown","","","","","","","","","",""
4728,"","","Unknown","Yes","","","","","","","","","",""
5158,"","","Unknown","Unknown","","","","","","","","","",""
2730,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1452,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
705,"","","Unknown","Yes","","","","","","","","","",""
3502,"","","Unknown","Unknown","","","","","","","","","",""
540,"","","Unknown","Unknown","","","","","","","","","","Yes"
4876,"","","Unknown","Yes","","","","","","","","","",""
68,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2982,"","1 political contribution  in home","Unknown","Yes","","","Yes","","","","","","","Yes"
5335,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
1339,"","","Unknown","Unknown","","","","","","","","","",""
390,"","","Unknown","Yes","","","","","","","","","",""
5649,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
2451,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
2577,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
799,"","","Unknown","Yes","","","","","","","","","","Yes"
3106,"","","Unknown","Yes","","","","","","","","","",""
1613,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
1951,"","","Unknown","Unknown","Yes","","","","","","","","",""
2959,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
558,"","","Unknown","Unknown","","","","","","","","","",""
829,"1 religious contribution  in home","","Unknown","Unknown","","","","","","Yes","","","Yes","Yes"
5956,"","","Unknown","Yes","","","","","","","","","",""
3959,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3073,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","Yes",""
2983,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3652,"","","Unknown","Unknown","","","","","","","","","",""
3195,"","","Unknown","Yes","","","","","","","","","","Yes"
4615,"","","Unknown","Unknown","","","","","","","","","","Yes"
720,"","","Yes","Unknown","","","","","","","","","",""
4358,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4946,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
2681,"","","Unknown","Unknown","Yes","","","","","","","","",""
3982,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
4331,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","Yes",""
2884,"","2 political contributions in home","Unknown","Yes","","","","","","","","","Yes","Yes"
2021,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
5653,"","","Unknown","Unknown","","","","","","","","","",""
5244,"","","Unknown","Yes","","","","","","","","","",""
2546,"","","Unknown","Unknown","","","","","","","","","",""
5676,"","","Unknown","Unknown","","","","","","","","","",""
5202,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
194,"","","Unknown","Unknown","","","","","","","","","","Yes"
3408,"","","Unknown","Unknown","","","","","","","","","","Yes"
2701,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
1767,"","","Unknown","Unknown","","","","","","","","","",""
4013,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5613,"","","Unknown","Unknown","","","","","","","","","",""
821,"","","Yes","Unknown","","","","","","","","","",""
5858,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
3851,"","","Unknown","Unknown","","","","","","","","","",""
4148,"","","Unknown","Unknown","","","","","","","","","Yes",""
1309,"","","Unknown","Yes","","","Yes","","","Yes","","","","Yes"
2292,"","","Unknown","Yes","Yes","","","","","","","","",""
4128,"","","Unknown","Yes","","","","","","","","","",""
1063,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
