"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
12821,"","","Unknown","Yes","","","","","","","","","",""
11310,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
14806,"","","Yes","Unknown","","","","","","","","","",""
7460,"1 religious contribution  in home","","Unknown","Yes","Yes","","","","","","","","",""
10347,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
11882,"","","Unknown","Unknown","","","","","","","","","",""
14039,"","","Unknown","Yes","","","","","","","","","",""
281,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
980,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
7916,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","Yes","Yes"
14475,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
6725,"","","Unknown","Unknown","","","","","","Yes","","","Yes","Yes"
13174,"","","Unknown","Yes","","","","","","","","","","Yes"
10611,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
13527,"","","Unknown","Yes","","","","","","","","","Yes",""
9005,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
8042,"","","Unknown","Unknown","","","","","","","","","","Yes"
8471,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
13941,"1 religious contribution  in home","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
956,"","","Unknown","Unknown","","","","","","","","","",""
1545,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
9506,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5009,"","","Unknown","Yes","","","","","","","","","",""
1741,"","","Unknown","Yes","","","","","","","","","",""
2001,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
12817,"","","Unknown","Yes","","Yes","","","","","","","Yes","Yes"
5898,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
9981,"","","Unknown","Unknown","","","","","","","","","",""
5176,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
3522,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","Yes","Yes"
14205,"","","Yes","Unknown","Yes","","","","","","","","",""
4415,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
9793,"","1 political contribution  in home","Unknown","Unknown","Yes","","","","","","","","Yes","Yes"
10012,"1 religious contribution  in home","2 political contributions in home","Unknown","Yes","","","","","","","","","","Yes"
13235,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
4985,"","","Unknown","Yes","Yes","","","","","","","","",""
14888,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
345,"","","Unknown","Unknown","","","","","","","","","",""
928,"","","Unknown","Yes","","","","","","","","","",""
13241,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
4024,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
12322,"","","Unknown","Yes","","","","","","","","","",""
14519,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4343,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
10523,"","","Unknown","Unknown","","","","","","","","","",""
13599,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
7678,"","","Unknown","Yes","","","","","","","","","",""
10194,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
13935,"","","Yes","Unknown","","","Yes","","","","","","Yes","Yes"
6183,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","Yes","Yes"
4003,"","","Unknown","Unknown","","","","","","","","","",""
3706,"","","Unknown","Unknown","","","","","","","","","Yes",""
12411,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
11331,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1575,"","","Unknown","Unknown","","","","","","","","","","Yes"
8773,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","","Yes"
5132,"","","Unknown","Yes","","","","","","","","","",""
141,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
686,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
8641,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
11066,"4 religious contributions in home","","Unknown","Yes","Yes","","","","","","","","",""
1282,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
5923,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
14400,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","","Yes"
12973,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1942,"1 religious contribution  in home","","Unknown","Unknown","Yes","","","","","","","","",""
13900,"","","Unknown","Unknown","","","","","","","","","",""
773,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
7014,"","1 political contribution  in home","Unknown","Yes","Yes","","Yes","","","Yes","","","",""
10352,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
1410,"1 religious contribution  in home","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
6085,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","","Yes"
1200,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
13444,"","","Unknown","Yes","","","","","","","","","",""
7538,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes",""
10199,"","","Unknown","Unknown","","","","","","","","","",""
13391,"","","Unknown","Unknown","","","","","","","","","",""
1523,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
2160,"","","Unknown","Unknown","","","","","","","","","",""
1213,"","","Unknown","Yes","","","","","","","","","",""
6675,"","","Unknown","Yes","","","","","","","","","",""
9710,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
4339,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
11525,"","1 political contribution  in home","Unknown","Yes","","","Yes","","","","","","","Yes"
6238,"1 religious contribution  in home","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
6947,"","","Yes","Unknown","","","","Yes","","","Yes","","","Yes"
9322,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
12952,"","","Yes","Unknown","","","","","","","","","",""
4919,"","","Unknown","Yes","","","","","","","","","",""
2009,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
14729,"","","Unknown","Unknown","","","","","","","","","",""
5495,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2270,"","","Unknown","Unknown","Yes","","","","","","","","Yes","Yes"
13706,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","Yes","Yes"
13329,"","","Unknown","Yes","","","","","","","","","",""
3646,"1 religious contribution  in home","","Yes","Unknown","","","","","","","","","",""
4459,"","","Unknown","Unknown","","","","","","","","","",""
12878,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
1405,"1 religious contribution  in home","3 political contributions in home","Unknown","Yes","","","","","","","","","",""
650,"","","Unknown","Yes","","","","","","","","","","Yes"
14365,"","","Yes","Unknown","","","","","","","","","",""
6788,"","","Unknown","Yes","","","","","","","","","","Yes"
1837,"","","Unknown","Unknown","","","","","","","","","",""
4757,"","","Unknown","Unknown","","","Yes","","","","","","",""
13065,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
8706,"","","Unknown","Unknown","","","","","","","","","","Yes"
7758,"","","Yes","Yes","Yes","","","","","","","","",""
2367,"","","Unknown","Unknown","","","","","","","","","",""
9870,"","","Unknown","Unknown","","","","","","","","","",""
10176,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
5244,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
14930,"","","Unknown","Unknown","","","","","","","","","",""
1735,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5051,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
108,"","","Unknown","Unknown","Yes","","","Yes","","Yes","Yes","","","Yes"
11610,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
5754,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
9827,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
1445,"","","Unknown","Yes","","","","","","","","","","Yes"
14131,"","","Unknown","Unknown","","","","","","","","","",""
8267,"2 religious contributions in home","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
7843,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
9822,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4614,"","","Unknown","Unknown","","","","","","","","","",""
1550,"","","Unknown","Yes","","","","","","","","","",""
3078,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
4619,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
6734,"","","Unknown","Yes","Yes","","","","","","","","",""
4575,"","","Unknown","Unknown","","","","","","","","","",""
13053,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4593,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
11011,"","","Unknown","Unknown","","","","","","","","","","Yes"
4307,"1 religious contribution  in home","","Yes","Unknown","Yes","","","","","Yes","","","","Yes"
2950,"","","Unknown","Yes","","","","","","","","","",""
14988,"","","Unknown","Unknown","","","","","","","","","",""
9524,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
11970,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5972,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","","Yes"
10607,"","","Unknown","Unknown","","","","","","","","","",""
12961,"","","Unknown","Unknown","","","","","","","","","",""
13805,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
14402,"","","Unknown","Yes","","","","","","","","","","Yes"
4501,"","","Unknown","Yes","","","","","","","","","Yes",""
3339,"","","Unknown","Yes","","","","","","","","","",""
1832,"","","Unknown","Yes","","","","","","","","","",""
11578,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
14014,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","","Yes"
10146,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
6179,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
13411,"","","Unknown","Unknown","","","","","","","","","","Yes"
14737,"","4 political contributions in home","Unknown","Yes","","","","","","Yes","","","",""
2516,"","","Unknown","Unknown","","","","","","","","","",""
4346,"","","Unknown","Unknown","","","","","","","","","",""
6416,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","","Yes"
14994,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
3016,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
5031,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
14857,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
193,"","1 political contribution  in home","Unknown","Unknown","Yes","","Yes","","","","","","","Yes"
955,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
10988,"1 religious contribution  in home","1 political contribution  in home","Unknown","Unknown","","","Yes","","","","","","","Yes"
7961,"1 religious contribution  in home","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
4655,"","","Unknown","Yes","","","","","","","","","",""
13854,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
585,"","","Unknown","Yes","","","","Yes","","Yes","Yes","","","Yes"
6525,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5715,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
9659,"","","Unknown","Unknown","","","","","","","","","",""
13533,"1 religious contribution  in home","","Unknown","Unknown","Yes","","","Yes","","","Yes","","","Yes"
9551,"","","Unknown","Yes","Yes","","","","","","","","",""
5580,"","","Yes","Yes","","","","","","","","","",""
9218,"","","Unknown","Unknown","","","","","","","","","",""
2509,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
6121,"","","Unknown","Unknown","","","","","","","","","",""
7767,"","","Unknown","Unknown","Yes","","","","","","","","",""
6264,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
11541,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
4606,"","","Unknown","Yes","","","","","","","","","","Yes"
691,"","","Unknown","Unknown","","","","","","","","","",""
