"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
5401,"Democratic","Islamic","","Yes","Unknown","","","","","","",""
2074,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5536,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
659,"Democratic","","","Yes","Unknown","","","","","","",""
2451,"Republican","","","Unknown","Unknown","","","","","","",""
4182,"Republican","","","Unknown","Unknown","","","","","","",""
2636,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5929,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2715,"Republican","","","Unknown","Unknown","","","","","","",""
4671,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3812,"Democratic","","","Unknown","Unknown","","","","","","",""
2852,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
5388,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5878,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
2453,"Republican","","","Unknown","Unknown","","","","","","",""
2569,"Democratic","","","Unknown","Unknown","","","","","","",""
1263,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5661,"Republican","","","Unknown","Unknown","","","","","","",""
2607,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3490,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5553,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5893,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5156,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
418,"Democratic","Protestant","","Yes","Unknown","","","","","","","Yes"
756,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
111,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
4382,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
2913,"Republican","","","Unknown","Unknown","","","","","","",""
3158,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1308,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5324,"Non-Partisan","","","Unknown","Yes","","","","","","",""
4793,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
64,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3964,"Republican","","","Unknown","Unknown","","","","","","",""
3926,"Republican","Protestant","","Yes","Yes","","","","","","",""
3352,"Republican","","","Unknown","Unknown","","","","","","",""
5063,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4696,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4846,"Democratic","","","Unknown","Yes","","","","","","",""
949,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4703,"Democratic","","","Unknown","Unknown","","","","","","",""
5352,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
193,"Republican","Catholic","","Yes","Unknown","","","","","","",""
2714,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1150,"Democratic","","","Unknown","Unknown","","","","","","",""
2570,"Democratic","","","Unknown","Unknown","","","","","","",""
607,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
934,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3522,"Democratic","","","Unknown","Unknown","","","","","","",""
893,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4653,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4507,"Democratic","","","Unknown","Unknown","","","","","","",""
4174,"Republican","","","Unknown","Unknown","","","","","","",""
1513,"Democratic","","","Yes","Unknown","","","","","","",""
3293,"Republican","Protestant","","Yes","Unknown","","","","","","",""
3391,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4331,"Democratic","Shinto","","Yes","Unknown","","","","","","",""
3577,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5021,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
42,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2298,"Republican","","","Unknown","Unknown","","","","","Conservative","",""
1533,"Republican","Protestant","","Yes","Unknown","","","","","","",""
3119,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4564,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
5616,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1866,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3921,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3903,"Democratic","","","Unknown","Unknown","","","","","","",""
1769,"Democratic","","","Unknown","Unknown","","","","","","",""
4577,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
2654,"Democratic","","","Unknown","Unknown","","","","","","",""
433,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5807,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3775,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
141,"Democratic","","","Yes","Unknown","","","","","","",""
568,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
4608,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5981,"Republican","","","Unknown","Unknown","","","","","","",""
3398,"Democratic","Protestant","","Yes","Yes","","","","","","",""
3297,"Democratic","","","Unknown","Unknown","","","","","","",""
3920,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1088,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4678,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2811,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4341,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
3571,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5207,"Democratic","Protestant","","Unknown","Unknown","","Support","Support","Oppose","","",""
4077,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
459,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
339,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
5411,"Republican","Jewish","","Yes","Yes","","","","","","",""
837,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
622,"Democratic","","","Unknown","Unknown","","","","","","",""
751,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4201,"Republican","","","Unknown","Unknown","","","","","","",""
4823,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3226,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3576,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
2597,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
688,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
2246,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4249,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1963,"Democratic","","","Unknown","Unknown","","","","","","",""
3699,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
325,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
707,"Democratic","","","Unknown","Unknown","","","","","","",""
272,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4662,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1443,"Republican","Protestant","","Yes","Unknown","","","","","","",""
3927,"Republican","","","Unknown","Unknown","","","","","","",""
5128,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2868,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4998,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5386,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2135,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2293,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4673,"Republican","","","Unknown","Unknown","","","","","","",""
2303,"Republican","","","Unknown","Unknown","","","","","","",""
4606,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1678,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
256,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5772,"Democratic","","","Unknown","Unknown","","","","","","",""
5724,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
5588,"Democratic","","","Yes","Unknown","","","","","","",""
481,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4165,"Democratic","","","Yes","Unknown","","","","","","",""
2952,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
4522,"Democratic","","","Unknown","Unknown","","","","","","",""
1092,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
3556,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1791,"Democratic","","","Unknown","Unknown","","","","","","",""
5581,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3574,"Democratic","","","Unknown","Unknown","","","","","","",""
3939,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
2535,"Democratic","","","Yes","Yes","","","","","","",""
3914,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2508,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
657,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3386,"Democratic","","","Unknown","Unknown","","","","","","",""
3970,"Democratic","","","Yes","Unknown","","","","","","",""
4000,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
117,"Republican","Protestant","","Yes","Unknown","","","","","","",""
302,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1012,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5675,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
4746,"Non-Partisan","Protestant","Yes","Unknown","Unknown","","","","","","",""
4503,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2285,"Democratic","","","Unknown","Unknown","","","","","","",""
3726,"Democratic","","","Unknown","Unknown","","","","","","",""
2622,"Non-Partisan","","","Yes","Unknown","","","","","","",""
861,"Democratic","","","Yes","Unknown","","","","","","",""
5432,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
2317,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
160,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2782,"Republican","Catholic","","Yes","Unknown","","","","","","",""
2397,"Republican","","Yes","Unknown","Unknown","","","","","","",""
2283,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2522,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3890,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2016,"Non-Partisan","","","Yes","Unknown","","","","","","",""
3963,"Democratic","","","Unknown","Unknown","","","","","","",""
2977,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1183,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2651,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3811,"Democratic","","","Unknown","Unknown","","","","","","",""
2408,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
5773,"Democratic","","","Unknown","Unknown","","","","","","",""
5919,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
3993,"Democratic","","","Unknown","Unknown","","","","","","",""
5155,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4386,"Democratic","Islamic","Yes","Unknown","Unknown","","","","","","",""
3758,"Democratic","","","Unknown","Unknown","","","","","","",""
583,"Democratic","","","Unknown","Unknown","","","","","","",""
410,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
356,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2062,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5463,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4171,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
2362,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3809,"Republican","","","Unknown","Unknown","","","","","","",""
4475,"Democratic","","","Unknown","Unknown","","","","","","",""
65,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
281,"Republican","","","Unknown","Unknown","","","","","","",""
2627,"Democratic","","","Unknown","Unknown","","","","","","",""
1082,"Democratic","","","Unknown","Unknown","","","","","","",""
4958,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
4272,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
188,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2512,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4894,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5201,"Democratic","","","Unknown","Unknown","","","","","","",""
3455,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
123,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
38,"Republican","","","Unknown","Unknown","","","","","","",""
5855,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
4251,"Democratic","","","Unknown","Unknown","","","","","","",""
