"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
7771,"Female Only Household","English/Welsh","German","Modeled Not as Likely to have a child",2,"Likely Homeowner","",16,"$100000-249999","","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Yes"
5861,"Mixed Gender Household","English/Welsh","Belgian","Known Data",9,"Likely Homeowner","",12,"$100000-249999","","","Unknown","Unknown","","","","","","","","","","","","Yes"
4197,"Mixed Gender Household","German","","",9,"Likely Homeowner","",14,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","3 book purchases in home","","","","","","Yes"
2896,"Mixed Gender Household","German","German","Known Data",7,"","",14,"","","","Grad Degree - Extremely Likely","Education","","","","","Yes","2 book purchases in home","","","","","","Unknown"
14870,"Mixed Gender Household","English/Welsh","German","",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Some College - Likely","Unknown","","","","","","1 book purchase in home ","1 upscale merchandise purchase ","","","","","Yes"
11068,"Mixed Gender Household","Scots","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",15,"$100000-249999","","","Some College -Extremely Likely","Unknown","","","","","","","1 upscale merchandise purchase ","","","","","Yes"
14398,"Mixed Gender Household","English/Welsh","Italian","Not Likely to have a child",5,"Likely Homeowner","",16,"$100000-249999","","","Some College - Likely","Clerical/Office","","","","Yes","","","","","","Yes","","Yes"
1511,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Homeowner","Aging of Aquarius",15,"$100000-249999","","","HS Diploma - Extremely Likely","Unknown","","","","","","3 book purchases in home","1 upscale merchandise purchase ","","","Yes","","Yes"
10679,"Male Only Household","Swedish","English/Welsh","Known Data",8,"Likely Homeowner","",12,"$100000-249999","Yes","","Unknown","Unknown","","","","","","3 book purchases in home","","","","","","Yes"
11299,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",4,"Likely Homeowner","",13,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
2608,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",1,"Likely Renter","",15,"$50000-99999","","","HS Diploma - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
4350,"Mixed Gender Household","Irish","","Modeled Likely to have a child",5,"Likely Homeowner","",15,"$100000-249999","","","Some College - Likely","Unknown","","","Yes","","","","","","Yes","Yes","","Yes"
11120,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",15,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","Yes","","","","","","","Yes","Yes","","Yes"
12645,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",4,"Likely Renter","",13,"$5000-9999","","","HS Diploma - Likely","Unknown","","","","","","","","","","","","Yes"
9606,"Mixed Gender Household","English/Welsh","Scots","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Extremely Likely","Other","","","Yes","","Yes","","","","","","","Yes"
13880,"Mixed Gender Household","German","English/Welsh","Modeled Not as Likely to have a child",6,"Likely Homeowner","",16,"$50000-99999","","","Grad Degree - Extremely Likely","Education","","","Yes","","Yes","","","","Yes","Yes","","Unknown"
13757,"Mixed Gender Household","Likely Af-Am (Modeled)","","",3,"Likely Homeowner","",17,"$250000-499999","","","Some College -Extremely Likely","Medical","","","","","","","","","Yes","Yes","","Unknown"
11119,"Mixed Gender Household","Indian/Hindu","Scots","Not Likely to have a child",9,"Likely Homeowner","",16,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
3983,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",2,"Likely Homeowner","Couples with Clout",16,"$100000-249999","Yes","","Some College -Extremely Likely","Unknown","","","Yes","","","","","","","","","Unknown"
8065,"Mixed Gender Household","Italian","German","",6,"Likely Renter","",15,"$25000-49999","","","Some College -Extremely Likely","Skilled Trades","","","Yes","","Yes","","","","","","","Yes"
5882,"Mixed Gender Household","English/Welsh","German","Modeled Not as Likely to have a child",7,"Likely Homeowner","Aging of Aquarius",12,"$100000-249999","","","Bach Degree - Extremely Likely","Education","","","Yes","Yes","","1 book purchase in home ","","","Yes","Yes","","Yes"
7238,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",0,"Likely Renter","",14,"$100000-249999","","","Unknown","Medical","","Yes","","","","","","","","","","Unknown"
8041,"Female Only Household","English/Welsh","Scots","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","","","Grad Degree - Likely","Unknown","","","","","","","","","","","Yes","Yes"
12198,"Mixed Gender Household","French","English/Welsh","Modeled Not as Likely to have a child",NA,"Likely Homeowner","",13,"$100000-249999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
12970,"Mixed Gender Household","German","Likely Af-Am (Modeled)","Not Likely to have a child",9,"Likely Homeowner","",17,"","Yes","","Grad Degree - Likely","Education","","","","Yes","","4 book purchases in home","","","","","","Yes"
2151,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Unknown","Unknown","","","Yes","","","1 book purchase in home ","","","Yes","","","Yes"
10455,"Mixed Gender Household","Slovakian","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Homeowner","",13,"$250000-499999","Yes","","Grad Degree - Likely","Clerical/Office","","","","","","9 book purchases in home","","","Yes","Yes","","Yes"
1697,"Mixed Gender Household","English/Welsh","French","Known Data",NA,"Likely Homeowner","",15,"$250000-499999","","","HS Diploma - Extremely Likely","Engineering","","","","","","","","","","","","Yes"
4067,"Female Only Household","Italian","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Homeowner","Rooted Flower Power",16,"","Yes","","Grad Degree - Likely","Unknown","","","","","","","","","","Yes","","Unknown"
13159,"Mixed Gender Household","Irish","Likely Af-Am (Modeled)","Not Likely to have a child",7,"Likely Homeowner","",15,"","Yes","","HS Diploma - Extremely Likely","Skilled Trades","","","","","","","","","","Yes","","Yes"
4966,"Female Only Household","","German","Not Likely to have a child",8,"Likely Homeowner","",13,"$100000-249999","","","Some College - Likely","Medical","","","","","","","","","","Yes","","Yes"
13555,"Mixed Gender Household","English/Welsh","Norwegian","Not Likely to have a child",6,"Likely Renter","",16,"$10000-24999","","","Some College -Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
14824,"Mixed Gender Household","English/Welsh","Irish","Known Data",7,"Likely Homeowner","",NA,"$25000-49999","Yes","","HS Diploma - Extremely Likely","Unknown","","Yes","Yes","","","","","","","","","Yes"
5874,"Female Only Household","English/Welsh","","Known Data",8,"Likely Homeowner","",14,"$50000-99999","","","Grad Degree - Likely","Manufacturing","","","","","Yes","","","","","","","Unknown"
4270,"Mixed Gender Household","English/Welsh","German","",7,"Likely Homeowner","Aging of Aquarius",13,"","","","Bach Degree - Extremely Likely","Education","","","","","","","","","","","","Unknown"
8336,"Mixed Gender Household","Finnish","English/Welsh","Known Data",NA,"Likely Homeowner","",13,"$50000-99999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
8722,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",3,"Likely Homeowner","Bohemian Groove",15,"$100000-249999","Yes","","Unknown","Unknown","","","","","","","","","","","","Unknown"
10868,"Mixed Gender Household","German","Scots","Not Likely to have a child",4,"Likely Homeowner","",15,"$250000-499999","","","Some College - Likely","Unknown","","","","","","1 book purchase in home ","","","Yes","Yes","","Yes"
14381,"Mixed Gender Household","English/Welsh","Irish","Known Data",NA,"Likely Homeowner","",15,"$50000-99999","Yes","","Unknown","Other","","","","","Yes","","","","","","","Yes"
8519,"Mixed Gender Household","English/Welsh","","Modeled Not as Likely to have a child",9,"Likely Renter","",13,"$50000-99999","","","Grad Degree - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Unknown"
5989,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",2,"Likely Renter","Rooted Flower Power",17,"","","","HS Diploma - Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
3144,"Mixed Gender Household","German","English/Welsh","Known Data",8,"Likely Homeowner","",16,"$100000-249999","Yes","","Bach Degree - Likely","Management","","","","","","","","","","","Yes","Unknown"
14931,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",6,"Likely Homeowner","",13,"$250000-499999","Yes","","Grad Degree - Extremely Likely","Unknown","","","Yes","Yes","","1 book purchase in home ","","","Yes","","","Yes"
1157,"Mixed Gender Household","","English/Welsh","Known Data",5,"Likely Homeowner","",16,"$50000-99999","","","Unknown","Unknown","","","","","Yes","","","","","Yes","","Yes"
8015,"Male Only Household","Chinese","Scots","Known Data",9,"Likely Homeowner","",14,"$100000-249999","","","Unknown","Unknown","","","","","","","","","","","","Yes"
1102,"Female Only Household","Irish","English/Welsh","",7,"Likely Homeowner","",13,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes"
7612,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Likely to have a child",9,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Extremely Likely","Military","","","","Yes","","4 book purchases in home","","","","","","Unknown"
6395,"Mixed Gender Household","","German","Not Likely to have a child",9,"Likely Homeowner","",16,"$250000-499999","","","Grad Degree - Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Yes"
4591,"Female Only Household","Norwegian","English/Welsh","Known Data",9,"Likely Homeowner","",13,"$100000-249999","","","Bach Degree - Extremely Likely","Medical","","","","","","","","","","Yes","","Yes"
9604,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","",8,"Likely Renter","",12,"","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","Yes","","","Yes"
11996,"Mixed Gender Household","Polish","Vietnamese","Not Likely to have a child",8,"Likely Renter","",14,"$10000-24999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","Yes","","","Unknown"
9855,"Female Only Household","English/Welsh","English/Welsh","Known Data",6,"Likely Homeowner","",17,"$25000-49999","","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes"
2119,"Male Only Household","English/Welsh","Austrian","Modeled Likely to have a child",8,"Likely Homeowner","",12,"$100000-249999","","","Vocational Technical Degree - Extremely Likely","Financial Services","","","","","","","","","","","","Unknown"
1815,"Mixed Gender Household","Norwegian","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",14,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Unknown"
13693,"Male Only Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1642,"Mixed Gender Household","German","Hispanic","Not Likely to have a child",8,"Likely Homeowner","",14,"$100000-249999","","","Unknown","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
12661,"Female Only Household","Italian","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",16,"$250000-499999","Yes","","HS Diploma - Likely","Unknown","","","","","Yes","","","","","Yes","","Unknown"
7424,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",9,"Likely Homeowner","",17,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","Yes","","","","1 book purchase in home ","","","Yes","","","Unknown"
11525,"Mixed Gender Household","Swedish","Norwegian","",8,"Likely Homeowner","",16,"$499999+","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
4420,"Male Only Household","English/Welsh","Polish","Not Likely to have a child",9,"Likely Homeowner","",16,"$50000-99999","","","Grad Degree - Extremely Likely","Creative Arts","","","","Yes","","","","","","","","Yes"
14710,"Mixed Gender Household","English/Welsh","","Known Data",9,"Likely Homeowner","Rooted Flower Power",16,"$10000-24999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","4 book purchases in home","","","","","","Yes"
1915,"Mixed Gender Household","English/Welsh","","",5,"","",16,"$100000-249999","","","Some College - Likely","Medical","","","","","","","","","","","","Unknown"
4657,"Male Only Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Homeowner","",12,"$250000-499999","","","Some College - Likely","Education","","","","","","6 book purchases in home","","","","","","Unknown"
8217,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",6,"Likely Homeowner","",12,"$250000-499999","","","Unknown","Unknown","","","","Yes","Yes","","","","","","","Yes"
4036,"Mixed Gender Household","","English/Welsh","Known Data",9,"Likely Renter","No Place like Home",12,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
6965,"Mixed Gender Household","English/Welsh","English/Welsh","",6,"Likely Homeowner","",15,"$10000-24999","","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Yes"
5909,"Mixed Gender Household","Polish","","Not Likely to have a child",9,"Likely Homeowner","",14,"$100000-249999","Yes","","Some College - Likely","Unknown","","","","","","","","","","","","Yes"
11644,"Male Only Household","English/Welsh","German","Not Likely to have a child",7,"Likely Homeowner","",14,"$50000-99999","Yes","","Grad Degree - Likely","Unknown","","","","","","","","","","","","Yes"
10942,"Mixed Gender Household","Irish","Danish","Known Data",8,"Likely Homeowner","",16,"$50000-99999","Yes","","Unknown","Clerical/Office","","","","","Yes","1 book purchase in home ","","","","","","Yes"
