"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
1724,"Mixed Gender Household","Scots","Scots","Not Likely to have a child",5,"Likely Homeowner","",15,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
5580,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",7,"Likely Homeowner","No Place like Home",13,"","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
3852,"Mixed Gender Household","Greek","Austrian","Not Likely to have a child",7,"","Senior Discounts",13,"$10000-24999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","Yes","","","Yes"
1585,"Mixed Gender Household","Italian","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",13,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
1805,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","Rooted Flower Power",15,"","Yes","","Grad Degree - Extremely Likely","Other","","","","","","2 book purchases in home","","","Yes","Yes","","Yes"
2865,"Mixed Gender Household","English/Welsh","Arab","Not Likely to have a child",9,"Likely Renter","",13,"","","","Grad Degree - Extremely Likely","Management","","","","","Yes","4 book purchases in home","","","","","","Yes"
815,"Mixed Gender Household","","Scots","Modeled Not as Likely to have a child",7,"Likely Renter","",17,"$1-4999","Yes","","HS Diploma - Extremely Likely","Unknown","","","Yes","","","","","","Yes","Yes","","Unknown"
5578,"Male Only Household","German","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Extremely Likely","Other","","","","","","","","","","Yes","","Yes"
2854,"Mixed Gender Household","Likely Af-Am (Modeled)","Irish","Known Data",NA,"Likely Homeowner","",13,"$50000-99999","Yes","","Unknown","Management","","","","","","4 book purchases in home","","","","","","Unknown"
1596,"Female Only Household","Hispanic","","Not Likely to have a child",6,"Likely Homeowner","Unspoiled Splendor",12,"$50000-99999","Yes","","Some College - Likely","Unknown","","","Yes","","","","","","","","","Yes"
1870,"Mixed Gender Household","Hispanic","French","Known Data",9,"Likely Renter","Silver Sophisticates",15,"$25000-49999","","","Unknown","Unknown","","","","","","3 book purchases in home","","","Yes","Yes","","Yes"
1247,"Mixed Gender Household","German","German","",7,"Likely Homeowner","",14,"$25000-49999","Yes","","HS Diploma - Likely","Unknown","","Yes","","","","1 book purchase in home ","","","Yes","Yes","","Yes"
5466,"Mixed Gender Household","","German","Not Likely to have a child",8,"Likely Homeowner","Reaping Rewards",12,"$25000-49999","","","Unknown","Unknown","","","Yes","","Yes","","","","","","","Yes"
2093,"Mixed Gender Household","English/Welsh","Hispanic","Known Data",7,"Likely Homeowner","",15,"$250000-499999","Yes","","Unknown","Unknown","","","","","","5 book purchases in home","","","","","","Yes"
37,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",17,"$50000-99999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
1420,"Mixed Gender Household","English/Welsh","German","",9,"Likely Homeowner","",15,"$25000-49999","Yes","","Grad Degree - Likely","Skilled Trades","","","","","","","","","Yes","Yes","","Yes"
3542,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",0,"Likely Renter","",14,"$25000-49999","","","HS Diploma - Likely","Unknown","","","Yes","","","","","","","Yes","","Yes"
2856,"Mixed Gender Household","","English/Welsh","Known Data",9,"Likely Homeowner","",14,"$50000-99999","","","Grad Degree - Likely","Unknown","","","","","","4 book purchases in home","3 upscale merchandise purchases","","","","","Yes"
4688,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","",8,"Likely Homeowner","",12,"$100000-249999","","","Some College -Extremely Likely","Unknown","","","","Yes","","3 book purchases in home","","","","","","Yes"
4235,"Mixed Gender Household","Likely Af-Am (Modeled)","Austrian","Not Likely to have a child",2,"Likely Homeowner","",15,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","","","","","","Unknown"
4030,"Male Only Household","English/Welsh","Hispanic","Known Data",9,"","",15,"$10000-24999","","","Grad Degree - Extremely Likely","Financial Services","","","","Yes","","1 book purchase in home ","","","","","","Yes"
5327,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","American Royalty",14,"","Yes","","Bach Degree - Likely","Unknown","","","Yes","Yes","","","","","","","","Yes"
3670,"Mixed Gender Household","German","German","Modeled Likely to have a child",7,"Likely Homeowner","",13,"","","","HS Diploma - Likely","Manufacturing","","Yes","","Yes","","","","","","Yes","","Unknown"
4388,"Mixed Gender Household","","German","Known Data",8,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","4 book purchases in home","","","","","","Yes"
5434,"Mixed Gender Household","Croatian","","Modeled Likely to have a child",8,"Likely Homeowner","",17,"$100000-249999","","","Unknown","Unknown","","","","","","","","","","Yes","","Unknown"
2563,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",4,"Likely Homeowner","",15,"","","","Some College - Likely","Unknown","","","","","Yes","","","","","Yes","","Unknown"
1810,"Mixed Gender Household","Irish","","Not Likely to have a child",5,"Likely Homeowner","",NA,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
1838,"Mixed Gender Household","Likely Af-Am (Modeled)","","Not Likely to have a child",3,"","",17,"$250000-499999","Yes","","Some College -Extremely Likely","Unknown","","","Yes","","Yes","1 book purchase in home ","","","","","","Yes"
3400,"Male Only Household","French","Likely Af-Am (Modeled)","Not Likely to have a child",7,"Likely Homeowner","",13,"$250000-499999","","","Some College - Likely","Unknown","","","","","","","","","","","","Yes"
4910,"Mixed Gender Household","","","Known Data",6,"Likely Homeowner","",14,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","Yes","Yes","","Unknown"
621,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",5,"Likely Homeowner","",16,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","","Yes","","","","1 book purchase in home ","","","","Yes","","Yes"
5245,"Mixed Gender Household","English/Welsh","German","Known Data",5,"Likely Renter","",15,"","Yes","","HS Diploma - Extremely Likely","Unknown","","","Yes","Yes","","2 book purchases in home","","","","Yes","","Yes"
949,"Female Only Household","German","Likely Af-Am (Modeled)","Known Data",8,"Likely Homeowner","",14,"$250000-499999","","","Unknown","Management","","","","Yes","","","","","","","","Yes"
3842,"Mixed Gender Household","English/Welsh","Polish","Not Likely to have a child",9,"Likely Homeowner","",12,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Financial Services","","","","","","7 book purchases in home","","","Yes","Yes","","Yes"
3477,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","",1,"Likely Homeowner","",15,"$50000-99999","","","Some College -Extremely Likely","Education","","","","","","","","","","","","Yes"
1038,"Mixed Gender Household","English/Welsh","Irish","Known Data",7,"Likely Renter","",15,"","Yes","","Grad Degree - Extremely Likely","Other","","","","Yes","","","","","","","","Yes"
3899,"Female Only Household","","English/Welsh","",8,"Likely Homeowner","",15,"$50000-99999","Yes","","Bach Degree - Likely","Unknown","","","","","Yes","","","","","","","Yes"
4293,"Mixed Gender Household","","German","Not Likely to have a child",9,"Likely Homeowner","",14,"","","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","Yes","Yes","","Yes"
1121,"Mixed Gender Household","Hispanic","German","Modeled Not as Likely to have a child",7,"Likely Homeowner","",15,"$100000-249999","Yes","","Some College -Extremely Likely","Education","","","","","","","","","","","","Yes"
751,"Mixed Gender Household","French","English/Welsh","Not Likely to have a child",4,"Likely Homeowner","",15,"$250000-499999","Yes","","Unknown","Unknown","","","Yes","","","","","","","","","Unknown"
564,"Male Only Household","Dutch (Netherlands)","Likely Af-Am (Modeled)","Known Data",6,"Likely Renter","",15,"$10000-24999","Yes","","Grad Degree - Likely","Unknown","","","Yes","","","","","","","","","Yes"
3536,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Likely to have a child",4,"Likely Homeowner","",15,"$250000-499999","Yes","","Grad Degree - Extremely Likely","Unknown","","","Yes","Yes","","","","","","","","Yes"
3228,"Mixed Gender Household","English/Welsh","German","",7,"Likely Homeowner","",13,"$100000-249999","","","Bach Degree - Extremely Likely","Management","","","Yes","Yes","","1 book purchase in home ","","","","","","Yes"
1904,"Mixed Gender Household","German","Hispanic","Not Likely to have a child",9,"Likely Homeowner","",12,"$50000-99999","","","HS Diploma - Extremely Likely","Financial Services","","","","","Yes","2 book purchases in home","","","","","","Yes"
3427,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",3,"Likely Homeowner","No Place like Home",16,"$50000-99999","","","Grad Degree - Likely","Unknown","","","Yes","","","3 book purchases in home","","","","","","Unknown"
5290,"Female Only Household","English/Welsh","English/Welsh","Modeled Likely to have a child",8,"Likely Homeowner","",15,"$250000-499999","","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Yes"
3475,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",5,"Likely Homeowner","",13,"","","","Some College - Likely","Unknown","","","","","","3 book purchases in home","","","","Yes","","Unknown"
4668,"Female Only Household","English/Welsh","","Not Likely to have a child",9,"Likely Homeowner","",15,"","","","Grad Degree - Likely","Other","","","","","","","","","Yes","Yes","","Yes"
1543,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",8,"Likely Homeowner","",14,"$100000-249999","Yes","","Bach Degree - Likely","Unknown","","","","","","4 book purchases in home","","","","","","Yes"
4411,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",5,"Likely Homeowner","",14,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
5418,"Mixed Gender Household","English/Welsh","Irish","Modeled Not as Likely to have a child",6,"Likely Homeowner","",16,"$100000-249999","","","Grad Degree - Extremely Likely","Education","","","","Yes","","","","","","","","Yes"
5035,"Female Only Household","English/Welsh","","Not Likely to have a child",7,"Likely Homeowner","",15,"$250000-499999","","","HS Diploma - Extremely Likely","Clerical/Office","","","","","","1 book purchase in home ","","","","Yes","","Unknown"
5568,"Mixed Gender Household","Irish","German","Known Data",7,"Likely Homeowner","Silver Sophisticates",13,"$25000-49999","","","Grad Degree - Likely","Management","","","","","","","","","","Yes","","Yes"
4310,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",9,"Likely Homeowner","",15,"$10000-24999","","","Grad Degree - Extremely Likely","Management","","","","","","","","","","","","Yes"
679,"Female Only Household","English/Welsh","Scots","Known Data",7,"Likely Homeowner","Unspoiled Splendor",16,"","","","Unknown","Medical","","","","","","","","","Yes","","","Yes"
1615,"Female Only Household","Dutch (Netherlands)","Irish","",7,"Likely Homeowner","",15,"$25000-49999","Yes","","HS Diploma - Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes"
26,"Female Only Household","Arab","","Not Likely to have a child",9,"Likely Renter","",16,"$10000-24999","","","Unknown","Unknown","Yes","","","","","9 book purchases in home","","","Yes","","","Yes"
1077,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","","","Bach Degree - Extremely Likely","Other","","","","","Yes","","","","","Yes","","Yes"
3884,"Mixed Gender Household","German","English/Welsh","Known Data",8,"Likely Homeowner","",15,"$100000-249999","","","Some College -Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Unknown"
2657,"Mixed Gender Household","Irish","English/Welsh","Known Data",6,"Likely Homeowner","Aging in Place",15,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Clerical/Office","","","","","","","","","","Yes","","Unknown"
5853,"Mixed Gender Household","English/Welsh","Polish","Not Likely to have a child",8,"Likely Homeowner","",13,"","","","HS Diploma - Likely","Unknown","","","","","Yes","2 book purchases in home","","","","","","Yes"
4132,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",8,"Likely Homeowner","",16,"$100000-249999","","","HS Diploma - Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
3695,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",7,"","Aging of Aquarius",NA,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
2371,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",9,"Likely Homeowner","",16,"$25000-49999","","","Bach Degree - Extremely Likely","Unknown","","Yes","","Yes","","","","","","Yes","","Yes"
3745,"Male Only Household","Polish","English/Welsh","Known Data",6,"Likely Homeowner","",15,"$1-4999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","Yes","","Yes"
4655,"Female Only Household","English/Welsh","","Not Likely to have a child",9,"Likely Homeowner","",16,"","Yes","","Some College -Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
3273,"Male Only Household","Irish","German","Not Likely to have a child",8,"Likely Homeowner","",12,"$100000-249999","","","Bach Degree - Extremely Likely","Clerical/Office","","Yes","","","Yes","","","","","Yes","","Unknown"
3531,"Male Only Household","English/Welsh","German","",9,"Likely Homeowner","Full Pockets Empty Nests",15,"$50000-99999","","","Grad Degree - Likely","Other","","","","Yes","","","","","","Yes","","Yes"
