"RowID","uniqueID","zipRange","homeOwner","NUMCHLD","INCOME","gender","WEALTH","HV","Icmed","Icavg","IC15","NUMPROM","RAMNTALL","MAXRAMNT","LASTGIFT","totalmonths","TIMELAG","AVGGIFT","Y1_Donation","Y2_DonatedAmt"
2756,"donor20424","60000-79999","Yes",1,5,"MALE",8,631,407,457,13,31,NA,10,3,34,6,4.714285714,"Yes",20
2757,"donor20425","20000-39999","Yes",1,4,"MALE",7,1508,420,476,10,52,98,10,10,31,4,6.533333333,"Yes",133
2758,"donor20426","80000-99999","No",1,5,"FEMALE",8,1061,505,525,0,21,36,10,8,29,2,7.2,"Yes",10
2759,"donor20428","20000-39999","Yes",1,5,"MALE",3,577,250,NA,23,33,82,15,9,31,4,6.833333333,"No",0
2760,"donor20441","20000-39999","No",1,5,"MALE",5,949,547,571,5,49,83,7,7,31,4,4.368421053,"No",0
2761,"donor20442","80000-99999","Yes",1,4,"MALE",7,815,416,476,2,63,220,20,10,32,9,12.22222222,"Yes",19
2762,"donor20444","40000-59999","Yes",1,7,"MALE",8,881,422,527,11,59,NA,NA,13,37,15,5.821818182,"Yes",12
2763,"donor20451","40000-59999","Yes",1,5,"MALE",8,770,511,542,4,58,85,10,10,30,8,7.727272727,"No",0
2764,"donor20458","20000-39999","Yes",1,5,"MALE",8,460,229,267,33,28,36,16,16,35,9,12,"Yes",15
2765,"donor20461","40000-59999","Yes",1,1,"MALE",8,728,116,209,55,84,280.5,30,24,18,14,14.025,"No",0
2766,"donor20465","20000-39999","No",1,6,"MALE",4,501,236,294,27,73,146,10,10,30,6,7.684210526,"No",0
2767,"donor20478","20000-39999","No",NA,3,"MALE",8,564,312,352,14,55,78,7,7,30,1,4.875,"No",0
2768,"donor20486","80000-99999","Yes",1,4,"MALE",0,593,213,276,30,104,223.94,15,3,18,5,3.4990625,"No",0
2769,"donor20487","20000-39999","Yes",1,4,"MALE",9,1665,294,399,17,82,244,35,15,37,8,12.84210526,"No",0
2770,"donor20489","80000-99999","Yes",NA,4,"MALE",8,553,245,264,20,NA,78,10,10,33,8,7.8,"No",0
2771,"donor20490","60000-79999","Yes",1,7,"FEMALE",9,2249,628,718,2,79,212,7,5,28,0,5.047619048,"No",0
2772,"donor20493","20000-39999","Yes",1,7,"FEMALE",8,1803,350,406,24,62,138,20,20,37,7,12.54545455,"No",0
2773,"donor20500","40000-59999","Yes",1,5,"MALE",8,772,505,544,0,26,39,10,9,31,4,7.8,"Yes",11
2774,"donor20512","20000-39999","Yes",1,5,"MALE",3,439,220,276,31,76,206,15,15,30,6,11.44444444,"Yes",20
2775,"donor20518","60000-79999","Yes",1,5,NA,9,807,523,550,5,79,292,25,24,36,3,13.27272727,"Yes",100
2776,"donor20519","60000-79999","Yes",1,7,"MALE",5,1081,439,504,5,70,205,25,25,32,15,17.08333333,"No",0
2777,"donor20520","80000-99999","Yes",1,7,"MALE",8,5926,1500,1331,0,26,111,26,26,29,2,22.2,"Yes",25
2778,"donor20534","60000-79999","No",1,3,"MALE",8,739,335,340,9,79,66,5,5,30,0,2.75,"No",0
2779,"donor20537","40000-59999","Yes",1,4,"MALE",7,625,444,439,3,NA,156,20,20,19,1,5.2,"Yes",7
2780,"donor20544","40000-59999","No",1,5,"MALE",8,462,255,283,44,NA,35,10,10,29,8,8.75,"No",0
2781,"donor20548","40000-59999","Yes",1,7,"MALE",9,1326,717,772,0,48,63,20,15,37,3,9,"Yes",19
2782,"donor20555","60000-79999","No",1,3,"MALE",5,659,403,409,5,88,189,NA,10,19,10,8.217391304,"Yes",8
2783,"donor20562","20000-39999","Yes",1,5,"MALE",NA,595,NA,168,69,25,42,15,5,30,6,10.5,"No",0
2784,"donor20572","20000-39999","Yes",1,3,NA,NA,744,375,429,8,50,56,10,10,29,NA,7,"No",0
2785,"donor20573","60000-79999","No",1,4,"MALE",2,381,222,269,35,54,90,20,20,37,16,15,"Yes",20
2786,"donor20576","40000-59999","Yes",1,5,"MALE",6,750,393,442,0,49,210,10,10,32,3,8.4,"Yes",10
2787,"donor20593","80000-99999","Yes",1,4,"MALE",8,2374,533,574,3,39,80,10,5,29,2,5.714285714,"Yes",6
2788,"donor20596","60000-79999","No",1,1,"FEMALE",2,1168,467,435,11,61,105,15,15,31,11,11.66666667,"No",0
2789,"donor20599","20000-39999","Yes",1,6,NA,8,406,225,254,33,22,26,16,16,37,5,13,"Yes",16
2790,"donor20601","80000-99999","Yes",1,4,"MALE",0,443,146,192,54,54,110,15,12,NA,9,10,"No",0
2791,"donor20606","60000-79999","Yes",1,4,"MALE",NA,696,342,372,12,47,95,25,25,37,25,19,"No",0
2792,"donor20613","20000-39999","Yes",1,1,"MALE",6,724,345,382,11,58,92,5,2,33,5,2.555555556,"Yes",0
2793,"donor20620","80000-99999","Yes",1,2,"MALE",8,880,264,318,16,74,112,11,10,31,9,6.222222222,"Yes",5
2794,"donor20622","80000-99999","No",1,3,"MALE",8,1125,309,280,31,39,45,10,10,31,14,7.5,"No",0
2795,"donor51848-6","80000-99999","Yes",1,5,"MALE",8,2917,514,547,5,23,27,15,9,32,6,9,"Yes",15
2796,"donor20649","20000-39999","Yes",1,2,"MALE",8,690,215,262,22,36,69.5,15,10,28,10,8.6875,"Yes",10
2797,"donor20650","40000-59999","Yes",1,4,"MALE",8,557,381,323,21,109,NA,25,16,36,14,13.65909091,"Yes",22
2798,"donor20655","60000-79999","Yes",1,4,"MALE",2,NA,411,503,5,69,165,25,25,37,4,18.33333333,"No",0
2799,"donor20670","20000-39999","Yes",1,4,"MALE",8,490,156,196,48,44,47,5,5,31,5,4.272727273,"No",0
2800,"donor20680","20000-39999","Yes",1,3,"MALE",8,473,283,319,21,30,29,11,10,32,15,7.25,"Yes",10
2801,"donor20689","60000-79999","Yes",3,5,"MALE",0,308,136,210,54,74,90,7,5,28,3,4.5,"Yes",5
2802,"donor20691","80000-99999","Yes",1,4,"FEMALE",8,3276,399,465,19,16,22,10,10,28,5,7.333333333,"No",0
2803,"donor20697","80000-99999","Yes",1,5,"FEMALE",8,1329,353,361,31,45,40,15,15,37,2,4.444444444,"No",0
2804,"donor20707","80000-99999","No",1,3,"MALE",8,680,290,335,20,21,34,7,3,28,3,4.857142857,"Yes",6
2805,"donor20713","40000-59999","Yes",1,4,"MALE",3,912,303,410,17,47,77,7,7,30,6,5.133333333,"Yes",6
2806,"donor20715","40000-59999","Yes",1,6,"MALE",8,1126,609,657,3,18,25,25,25,37,5,25,"No",0
2807,"donor20716","40000-59999","Yes",1,4,"MALE",8,723,393,442,12,31,41,15,14,33,25,10.25,"No",0
2808,"donor20727","20000-39999","Yes",1,6,"FEMALE",9,991,329,354,16,66,205,20,20,36,1,12.05882353,"Yes",0
2809,"donor20731","80000-99999","No",1,5,"MALE",8,937,487,497,8,24,33,20,5,33,5,8.25,"No",0
2810,"donor20733","40000-59999","Yes",1,6,"MALE",8,995,465,495,6,15,15,15,15,37,5,15,"Yes",25
2811,"donor20738","20000-39999","No",1,2,"MALE",8,827,327,350,23,27,31,11,10,31,6,NA,"No",0
2812,"donor20749","20000-39999","No",1,6,"MALE",9,735,490,503,6,63,117,17,17,36,7,10.63636364,"No",0
2813,"donor20753","40000-59999","No",1,2,"FEMALE",7,875,308,348,15,67,145,15,14,30,12,8.055555556,"No",0
2814,"donor20754","80000-99999","Yes",1,1,"FEMALE",8,2773,443,556,8,14,15,15,15,36,5,15,"No",0
2815,"donor20761","80000-99999","Yes",1,4,"FEMALE",8,4861,510,622,26,21,30,20,20,31,5,15,"No",0
2816,"donor20762","80000-99999","Yes",1,5,"FEMALE",8,3604,626,664,6,35,76,25,25,31,11,15.2,"Yes",20
2817,"donor20787","80000-99999","Yes",1,4,"MALE",2,500,292,294,17,57,405,60,60,31,3,33.75,"No",0
2818,"donor20794","60000-79999","Yes",1,2,"FEMALE",9,654,344,387,4,48,86,10,10,28,3,8.6,"No",0
2819,"donor20795","80000-99999","Yes",1,4,"MALE",8,5888,1496,1273,0,63,112,20,11,19,3,10.18181818,"Yes",15
2820,"donor20807","60000-79999","No",1,3,"FEMALE",2,652,NA,438,11,60,121,15,15,37,3,11,"No",0
2821,"donor20824","80000-99999","Yes",1,1,"MALE",8,300,250,317,18,36,47,10,10,30,4,5.875,"Yes",7
2822,"donor20827","60000-79999","Yes",1,5,"MALE",8,NA,578,596,2,100,178,10,9,22,5,5.933333333,"No",0
2823,"donor20843","80000-99999","Yes",1,5,"FEMALE",8,1501,373,447,9,25,42,12,12,34,2,10.5,"Yes",10
2824,"donor20866","60000-79999","No",1,3,"MALE",2,927,239,278,33,71,142,11,5,30,3,8.352941177,"Yes",10
2825,"donor20868","80000-99999","Yes",1,4,"FEMALE",8,1089,285,378,22,71,160,10,10,29,5,8,"Yes",10
2826,"donor20873","40000-59999","No",1,5,"MALE",4,687,350,374,11,44,80,16,16,35,2,11.42857143,"No",0
2827,"donor20876","80000-99999","Yes",1,7,"FEMALE",8,1758,599,642,7,62,133,9,8,28,2,7.388888889,"Yes",8
2828,"donor20883","80000-99999","Yes",1,3,"FEMALE",8,815,273,331,21,54,110,9,5,33,4,6.875,"No",0
2829,"donor20901","20000-39999","Yes",1,4,"FEMALE",8,1805,477,565,8,26,63,15,15,28,1,7.875,"Yes",15
2830,"donor20913","60000-79999","Yes",1,4,"FEMALE",8,313,251,314,23,19,30,10,10,28,4,10,"Yes",10
2831,"donor20924","60000-79999","No",1,4,"MALE",8,1441,658,728,3,20,50,50,50,37,5,50,"No",0
2832,"donor20939","80000-99999","No",1,2,"MALE",8,1263,386,403,6,20,25,10,10,31,3,8.333333333,"Yes",174
2833,"donor20941","80000-99999","No",1,4,"FEMALE",6,921,430,484,8,105,374,16,12,18,5,11.33333333,"Yes",11
2834,"donor20944","80000-99999","Yes",1,4,"MALE",5,2001,412,450,12,107,314,20,20,17,15,13.65217391,"Yes",145
2835,"donor20945","80000-99999","Yes",1,5,"MALE",8,1348,448,536,9,107,310,17,14,34,5,9.6875,"Yes",40
2836,"donor20946","80000-99999","Yes",1,2,"MALE",1,1593,298,320,19,76,307,13,10,35,1,9.303030303,"Yes",11
2837,"donor20959","40000-59999","No",1,2,"MALE",7,838,402,472,7,128,354,10,10,17,0,5.28358209,"No",0
2838,"donor20973","80000-99999","Yes",1,6,"MALE",8,4292,704,738,5,25,38,7,7,30,7,5.428571429,"Yes",5
2839,"donor20996","20000-39999","Yes",1,4,"MALE",2,758,242,326,26,37,122,15,15,37,6,9.384615385,"No",0
2840,"donor21000","20000-39999","Yes",1,4,"MALE",8,918,483,540,4,38,68,10,5,30,4,7.555555556,"Yes",10
2841,"donor21018","80000-99999","Yes",1,4,"FEMALE",6,844,393,490,5,98,302,8,7,28,1,6.163265306,"No",0
2842,"donor21019","40000-59999","No",1,2,"FEMALE",6,515,NA,455,13,85,160,8,6,29,8,5.517241379,"No",0
2843,"donor21021","60000-79999","No",1,3,"MALE",8,NA,256,302,26,53,55,10,NA,34,12,4.583333333,"Yes",7
2844,"donor21023","60000-79999","Yes",1,6,"MALE",6,690,353,408,18,81,341,25,15,36,5,13.64,"No",0
2845,"donor21056","40000-59999","Yes",1,4,"MALE",8,744,406,446,7,76,181,12,10,29,10,8.227272727,"Yes",10
2846,"donor21069","40000-59999","Yes",1,5,"MALE",8,519,349,435,9,20,21,11,5,31,6,7,"No",0
2847,"donor21070","60000-79999","No",1,6,"MALE",5,676,358,368,14,37,63,25,25,31,9,12.6,"Yes",30
2848,"donor21102","20000-39999","Yes",1,5,"FEMALE",8,998,363,453,16,63,94,11,5,29,2,6.714285714,"Yes",6
2849,"donor21113","80000-99999","Yes",1,4,"MALE",8,4234,750,829,3,20,32,12,12,31,5,10.66666667,"No",0
2850,"donor21126","80000-99999","No",1,1,"FEMALE",8,2173,443,481,7,33,46,16,15,31,14,11.5,"No",0
2851,"donor21128","20000-39999","Yes",1,5,"MALE",2,594,232,274,28,58,102,20,20,31,15,14.57142857,"Yes",20
2852,"donor21131","40000-59999","Yes",1,NA,"MALE",8,998,578,545,2,21,30,10,5,28,6,7.5,"Yes",10
2853,"donor21136","60000-79999","Yes",1,4,"MALE",2,1100,263,342,20,36,98,10,4,28,2,4.454545455,"Yes",10
2854,"donor21139","80000-99999","No",1,1,"FEMALE",8,341,234,234,21,19,30,15,15,28,9,15,"No",0
2855,"donor21147","20000-39999","Yes",1,4,"FEMALE",6,615,305,310,NA,45,61,10,10,29,8,7.625,"No",0
2856,"donor21150","80000-99999","Yes",1,5,"MALE",8,2464,568,617,8,55,90,10,10,35,4,6.923076923,"Yes",15
2857,"donor21159","20000-39999","Yes",1,4,"FEMALE",4,1162,559,646,4,78,205,15,10,36,8,10.78947368,"No",0
2858,"donor21164","80000-99999","Yes",1,5,"FEMALE",6,1039,422,471,6,57,109,10,8,28,11,6.055555556,"Yes",5
2859,"donor21165","80000-99999","Yes",1,7,"MALE",8,2228,589,640,2,69,81,8,4,30,4,NA,"Yes",7
2860,"donor21172","80000-99999","Yes",1,5,"FEMALE",8,1167,515,571,5,48,73,12,12,33,8,8.111111111,"Yes",14
2861,"donor21176","20000-39999","No",1,3,"MALE",8,752,348,381,25,24,44,25,25,31,6,11,"Yes",25
2862,"donor21198","60000-79999","Yes",1,4,"MALE",7,954,234,263,13,33,232,30,30,29,4,21.09090909,"Yes",10
2863,"donor21201","40000-59999","Yes",1,4,"FEMALE",2,604,259,295,23,56,80,5,5,33,2,2.962962963,"No",0
2864,"donor21208","80000-99999","No",1,2,"FEMALE",8,412,240,299,25,61,238,25,25,19,0,21.63636364,"No",0
2865,"donor21217","80000-99999","Yes",3,6,"MALE",9,3138,654,684,8,41,72,15,NA,31,16,10.28571429,"No",0
2866,"donor21225","60000-79999","No",1,2,"MALE",4,514,268,302,21,97,216,16,11,30,3,9,"Yes",12
2867,"donor21239","80000-99999","Yes",1,6,"MALE",9,3259,475,519,19,103,298,25,25,18,26,12.41666667,"No",0
2868,"donor21244","60000-79999","Yes",1,4,"MALE",8,704,314,398,11,25,43,6,6,31,4,4.777777778,"Yes",0
2869,"donor21248","20000-39999","No",1,5,"MALE",4,489,238,299,16,85,258,12,12,29,4,7.588235294,"No",0
2870,"donor21258","60000-79999","Yes",1,4,"MALE",8,382,195,268,36,70,108,13,12,32,13,8.307692308,"No",0
2871,"donor21265","20000-39999","Yes",1,2,"FEMALE",8,540,213,241,NA,24,31,7,7,30,5,6.2,"No",0
2872,"donor21272","20000-39999","Yes",1,4,"FEMALE",0,423,247,298,31,52,185,35,21,36,5,12.33333333,"No",0
2873,"donor21306","60000-79999","Yes",1,7,"MALE",9,5432,1068,996,0,56,250,100,100,NA,0,62.5,"Yes",188
2874,"donor21317","80000-99999","Yes",1,4,"FEMALE",8,956,494,529,2,38,80,15,10,35,8,7.272727273,"Yes",12
2875,"donor21326","20000-39999","Yes",1,4,"MALE",6,804,365,421,9,70,143,10,8,31,18,4.766666667,"No",0
2876,"donor21330","60000-79999","Yes",1,5,"FEMALE",9,911,557,629,2,37,44,8,8,30,7,5.5,"No",0
2877,"donor21338","60000-79999","Yes",1,1,"MALE",8,407,281,319,16,57,111,10,10,31,9,7.4,"No",0
2878,"donor21353","20000-39999","Yes",1,5,"FEMALE",0,613,163,193,42,32,NA,12,10,28,3,6.909090909,"Yes",8
2879,"donor21357","60000-79999","No",1,1,"FEMALE",6,624,333,378,4,83,NA,9,6,31,5,5.56097561,"Yes",7
2880,"donor21358","80000-99999","Yes",1,2,NA,4,794,355,382,NA,NA,125,10,10,37,10,6.578947368,"Yes",10
2881,"donor17069-29","20000-39999","Yes",1,4,"MALE",8,1663,419,508,3,71,110,11,11,28,29,6.875,"Yes",10
2882,"donor21372","80000-99999","Yes",1,4,"FEMALE",8,782,421,463,6,26,60,20,15,31,2,15,"No",0
2883,"donor21378","20000-39999","Yes",1,2,"FEMALE",8,743,240,287,19,28,38,15,15,31,11,7.6,"No",0
2884,"donor21383","60000-79999","Yes",2,7,"MALE",8,369,221,235,29,13,15,15,15,36,5,15,"No",0
2885,"donor21392","60000-79999","No",1,2,"MALE",8,479,296,295,18,60,68,7,3,29,0,4.25,"Yes",4
2886,"donor21393","80000-99999","Yes",1,5,"MALE",5,2179,425,487,4,51,68,6,5,30,20,3.777777778,"Yes",4
2887,"donor21396","20000-39999","Yes",1,6,"MALE",8,608,NA,272,19,24,28,7,6,29,6,5.6,"Yes",5
2888,"donor21409","80000-99999","Yes",1,7,"MALE",8,4562,608,685,12,58,177,25,20,37,13,14.75,"Yes",10
2889,"donor21417","60000-79999","Yes",1,5,"MALE",8,770,271,356,23,25,40,20,15,29,8,13.33333333,"Yes",23
2890,"donor21427","80000-99999",NA,1,6,"FEMALE",8,1265,423,459,NA,23,30,25,25,33,3,15,"Yes",15
2891,"donor21438","60000-79999","Yes",1,1,"MALE",8,899,485,493,5,24,29,15,15,29,7,9.666666667,"Yes",16
2892,"donor21442","20000-39999","Yes",1,3,"FEMALE",3,1108,366,396,6,54,70,6,6,28,3,3.888888889,"No",0
2893,"donor21444","60000-79999","Yes",1,5,"FEMALE",8,1207,601,594,0,46,105,15,10,29,7,10.5,"No",0
2894,"donor16140-85","60000-79999","No",NA,3,"MALE",8,951,264,340,28,70,306,25,20,18,2,15.3,"No",0
2895,"donor21459","20000-39999","Yes",1,4,"MALE",8,902,414,438,11,69,207,13,5,34,21,7.666666667,"No",0
2896,"donor21464","80000-99999","Yes",1,5,"FEMALE",7,2085,511,494,9,55,93,15,15,29,3,9.3,"No",0
2897,"donor21479","20000-39999","Yes",1,5,"MALE",3,662,287,325,16,54,109,20,20,29,5,10.9,"Yes",10
2898,"donor21485","40000-59999","No",1,5,"FEMALE",8,441,337,372,20,29,35,15,15,31,10,11.66666667,"Yes",10
2899,"donor21490","40000-59999","No",1,3,"MALE",4,461,395,380,14,40,61,20,20,37,14,12.2,"No",0
2900,"donor21495","80000-99999","Yes",1,2,"MALE",8,929,241,265,27,28,72,15,6,31,1,10.28571429,"No",0
2901,"donor21501",NA,"No",1,7,"FEMALE",8,NA,208,258,38,20,77,27,25,29,5,NA,"Yes",25
2902,"donor21504","20000-39999","Yes",1,2,NA,5,631,291,341,27,74,131,25,15,29,9,11.90909091,"No",0
2903,"donor21510","40000-59999","Yes",1,4,"FEMALE",8,502,240,264,27,29,48,15,5,30,15,8,"Yes",10
2904,"donor21511","20000-39999","Yes",1,7,"FEMALE",7,1153,398,452,14,59,61,6,4,25,2,4.066666667,"Yes",4
2905,"donor21514","40000-59999","Yes",1,1,"FEMALE",1,554,349,387,14,66,69.5,8,8,30,3,4.964285714,"Yes",5
2906,"donor21525","40000-59999","Yes",1,4,"FEMALE",8,900,610,636,2,24,62,25,6,28,2,15.5,"No",0
2907,"donor21536","40000-59999","Yes",1,4,"FEMALE",8,639,360,400,10,13,15,15,15,36,5,15,"No",0
2908,"donor21547","80000-99999","Yes",1,5,"FEMALE",2,795,437,451,7,72,112,12,5,30,4,6.588235294,"Yes",5
2909,"donor21552","60000-79999","No",1,2,"FEMALE",4,738,254,285,22,96,477,30,30,19,25,19.875,"Yes",27
2910,"donor21556","80000-99999","Yes",1,4,"MALE",6,1288,385,464,16,56,129,21,21,31,13,12.9,"Yes",25
2911,"donor21560","40000-59999","Yes",1,2,"FEMALE",8,379,239,303,26,21,30,15,15,32,5,15,"Yes",15
2912,"donor21577","20000-39999","Yes",1,4,"FEMALE",8,700,483,371,11,23,100,50,50,NA,4,50,"No",0
2913,"donor21582","60000-79999","Yes",1,2,NA,2,NA,392,439,15,60,190,35,20,31,8,27.14285714,"Yes",15
2914,"donor21600","20000-39999","Yes",1,6,"FEMALE",9,2377,530,667,4,44,43,10,10,29,1,5.375,"Yes",6
2915,"donor21616","60000-79999","Yes",1,3,"MALE",8,921,472,492,0,34,58,12,12,32,6,8.285714286,"No",0
2916,"donor21622","40000-59999","Yes",1,2,"FEMALE",4,371,356,344,13,62,118,14,13,29,13,9.833333333,"No",0
2917,"donor21665","20000-39999","Yes",1,2,"MALE",8,531,300,374,18,22,30,10,10,29,6,10,"No",0
2918,"donor21678","80000-99999","Yes",1,4,"MALE",8,5369,839,878,3,30,45,15,14,30,3,11.25,"No",0
2919,"donor21690","80000-99999","Yes",1,5,"MALE",2,897,285,334,16,70,160,25,20,19,7,17.77777778,"No",0
2920,"donor44873-42","20000-39999","Yes",1,4,"FEMALE",8,693,NA,337,10,16,15,15,15,36,5,15,"Yes",15
2921,"donor21707","60000-79999","Yes",1,4,"MALE",3,467,274,349,13,73,316,30,25,28,17,21.06666667,"Yes",26
2922,"donor21722","60000-79999","No",1,1,"FEMALE",4,507,315,330,16,58,128,17,15,30,15,14.22222222,"Yes",17
2923,"donor21723","80000-99999","Yes",1,1,"FEMALE",8,815,341,388,13,30,62,16,14,34,4,12.4,"No",0
2924,"donor21724","80000-99999","Yes",3,6,"MALE",8,1224,549,612,2,27,69,15,15,29,4,13.8,"Yes",16
2925,"donor21726","60000-79999","No",1,6,"MALE",8,4508,1122,1013,2,70,259,15,15,30,6,9.961538462,"Yes",13
2926,"donor21728","60000-79999","Yes",1,5,"FEMALE",8,693,225,284,29,24,36,10,5,31,2,5.142857143,"No",0
2927,"donor21733","40000-59999","Yes",1,4,NA,8,461,296,327,25,23,30,10,10,31,2,6,"No",184
2928,"donor21738","60000-79999","Yes",1,7,"MALE",8,1093,430,488,8,28,192,50,NA,28,6,38.4,"No",0
2929,"donor21758","40000-59999","Yes",1,3,"MALE",3,441,322,365,25,60,110,15,13,36,7,10,"Yes",15
2930,"donor92794-59","80000-99999","Yes",1,7,"FEMALE",6,NA,465,524,7,43,56,15,15,36,12,NA,"No",0
2931,"donor21781","60000-79999","No",1,2,"FEMALE",4,683,415,459,5,50,68,10,3,31,7,3.578947368,"Yes",5
2932,"donor21783","60000-79999","Yes",4,5,"MALE",8,470,341,390,16,43,44,10,10,31,9,6.285714286,"Yes",8
2933,"donor21806","80000-99999","Yes",1,4,"MALE",9,0,664,725,0,39,82,8,6,28,4,5.466666667,"Yes",6
2934,"donor21826","40000-59999","Yes",2,2,"FEMALE",6,554,344,349,15,57,135,20,15,31,6,9.642857143,"Yes",10
2935,"donor21830","40000-59999","No",1,1,"MALE",8,631,248,302,14,NA,29,6,5,29,2,4.833333333,"No",0
2936,"donor21842","40000-59999","Yes",1,3,"FEMALE",6,779,418,458,NA,50,86,20,20,36,3,9.555555556,"No",0
2937,"donor21849","80000-99999","Yes",1,3,"MALE",8,2422,580,618,1,24,35,15,15,33,3,11.66666667,"No",0
2938,"donor21852","20000-39999","Yes",1,6,"MALE",4,855,332,408,20,67,298,50,50,31,4,17.52941177,"Yes",26
2939,"donor21853","60000-79999","Yes",1,4,"MALE",5,548,315,359,18,53,107,10,6,NA,1,5.631578947,"No",0
2940,"donor21877","80000-99999","Yes",1,4,"MALE",8,2762,602,622,3,60,152,11,11,28,3,7.6,"No",0
2941,"donor21878","40000-59999","No",1,5,"MALE",6,506,294,322,19,59,76,15,10,31,8,10.85714286,"No",0
2942,"donor21879","80000-99999",NA,1,4,"MALE",8,3507,929,971,0,22,32,12,NA,32,1,10.66666667,"Yes",16
2943,"donor21882","40000-59999","Yes",1,2,"FEMALE",1,1083,465,521,NA,56,87,15,12,31,8,9.666666667,"No",0
2944,"donor21893","80000-99999","Yes",1,4,"MALE",8,529,303,427,25,21,39,8,8,29,14,5.571428571,"Yes",8
2945,"donor21899","20000-39999","No",1,1,"FEMALE",8,752,372,400,7,23,31,11,9,34,2,7.75,"No",0
2946,"donor21909","60000-79999",NA,1,1,"MALE",2,343,234,282,27,52,66,10,10,31,9,6.6,"No",0
2947,"donor21919","60000-79999","Yes",1,5,"MALE",8,1501,419,538,9,48,54,15,15,30,7,9,"Yes",15
2948,"donor21933","60000-79999","No",3,NA,"FEMALE",6,853,459,567,4,68,188,20,15,36,11,10.44444444,"No",0
2949,"donor21939","20000-39999","Yes",2,6,"MALE",8,672,269,315,21,54,NA,15,15,32,12,8,"No",0
2950,"donor21944","80000-99999","Yes",1,4,NA,8,605,338,379,15,25,35,7,7,31,2,5.833333333,"No",0
2951,"donor21961","80000-99999","No",1,2,"MALE",8,669,303,328,19,26,33,11,10,29,4,8.25,"No",0
2952,"donor21978","60000-79999","Yes",1,2,"MALE",8,982,443,438,9,45,56,8,8,29,3,4.666666667,"Yes",6
2953,"donor21979","80000-99999","Yes",1,4,"FEMALE",9,2413,613,658,2,56,94,23,23,29,8,11.75,"Yes",0
2954,"donor22008","20000-39999","Yes",NA,4,"MALE",6,NA,364,451,8,34,92,10,8,30,9,7.076923077,"No",0
2955,"donor22029","60000-79999","Yes",1,4,NA,8,1197,514,557,0,20,30,20,20,31,6,15,"Yes",20
2956,"donor22034","80000-99999","Yes",NA,1,"MALE",1,934,262,290,22,65,157,20,15,31,12,14.27272727,"No",0
2957,"donor22040","40000-59999","Yes",1,5,"FEMALE",8,1096,644,662,0,24,24,10,9,29,5,8,"Yes",10
2958,"donor22047","20000-39999","Yes",1,4,"FEMALE",8,1127,398,473,7,61,102,20,NA,32,8,12.75,"No",0
2959,"donor22049","60000-79999","Yes",1,4,"MALE",7,796,440,453,6,64,75,10,10,37,3,5.357142857,"No",0
2960,"donor22051","40000-59999","No",1,5,"MALE",8,868,519,511,10,60,NA,30,30,31,7,20.25,"Yes",27
2961,"donor22062","20000-39999","No",1,5,"MALE",9,1227,512,579,4,55,201,20,15,37,24,13.4,"Yes",17
2962,"donor22064","80000-99999","Yes",1,3,"FEMALE",8,1317,313,396,15,45,63,7,7,30,3,4.846153846,"No",0
2963,"donor22085","80000-99999","No",1,6,"FEMALE",8,3270,468,656,4,23,28,11,7,31,NA,7,"No",0
2964,"donor22088","80000-99999","Yes",1,5,"MALE",8,937,298,313,14,30,45,10,5,29,3,6.428571429,"Yes",5
2965,"donor22101","80000-99999","Yes",1,3,"MALE",3,852,288,324,20,78,175,7,5,32,7,5,"Yes",5
2966,"donor22106","20000-39999","Yes",1,1,"MALE",2,697,251,343,33,63,105,7,7,30,6,4.772727273,"No",0
2967,"donor22110","80000-99999","Yes",1,6,"FEMALE",8,3608,716,865,3,71,105,50,50,35,4,8.75,"Yes",0
2968,"donor22117","40000-59999","Yes",1,4,"FEMALE",8,700,394,438,11,61,132,10,10,30,6,5.739130435,"Yes",13
2969,"donor22121","20000-39999","Yes",1,5,"FEMALE",2,562,186,245,42,53,108,6,5,35,3,4.909090909,"Yes",5
2970,"donor22127","60000-79999","Yes",1,3,"FEMALE",3,841,323,414,12,43,99,34,17,34,31,14.14285714,"Yes",10
2971,"donor22133","60000-79999","Yes",1,4,"MALE",8,802,448,498,6,26,30,10,10,30,5,7.5,"Yes",10
2972,"donor22135","40000-59999","Yes",1,2,"FEMALE",7,883,420,454,2,63,NA,15,14,29,2,10.125,"Yes",16
2973,"donor22138","40000-59999","Yes",1,5,"MALE",2,600,266,317,17,50,59,15,15,37,11,11.8,"Yes",17
2974,"donor22148","20000-39999","No",1,1,"FEMALE",8,481,247,267,27,30,48,7,7,34,1,5.333333333,"No",0
2975,"donor22149","80000-99999","No",1,4,"FEMALE",1,551,248,294,23,77,115,9,9,31,5,2.674418605,"Yes",3
2976,"donor22152","60000-79999","Yes",1,1,"FEMALE",9,918,483,528,10,66,93,9,5,32,2,3.72,"Yes",5
2977,"donor22154","20000-39999","Yes",1,7,"MALE",6,877,396,507,17,76,238,15,15,37,NA,10.81818182,"Yes",15
2978,"donor22158","60000-79999","Yes",1,4,"FEMALE",8,424,204,240,40,21,40,20,20,32,5,20,"No",0
2979,"donor22183","60000-79999","Yes",1,4,"MALE",9,1144,550,584,5,53,92,NA,20,37,10,NA,"Yes",20
2980,"donor97108-2","80000-99999","No",1,2,"FEMALE",5,530,249,287,NA,60,93,15,15,31,4,11.625,"No",0
