"term","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"tang",0,0,0,0,0,0,0,0
"tangent",0,0,0,0,0,0,0,0
"tangle",0,0,0,0,0,0,0,0
"tangled",0,0,0,0,0,0,0,0
"tank",0,0,0,0,0,0,0,0
"tanned",0,0,0,0,0,0,0,0
"tantalizing",0,1,0,0,1,0,1,0
"tantamount",0,0,0,0,0,0,0,1
"tap",0,0,0,0,0,0,0,0
"tape",0,0,0,0,0,0,0,0
"taper",0,0,0,0,0,0,0,0
"tapering",0,0,0,0,0,0,0,0
"tapestry",0,0,0,0,0,0,0,0
"tar",0,0,0,0,0,0,0,0
"tardiness",0,0,0,0,0,0,0,0
"tardy",0,0,0,0,0,0,0,0
"target",0,0,0,0,0,0,0,0
"tariff",1,0,1,0,0,0,0,0
"tarnish",0,0,1,0,0,1,0,0
"tarry",0,0,0,0,0,0,0,0
"tart",0,0,0,0,0,0,0,0
"tartan",0,0,0,0,0,0,0,0
"tartar",0,0,0,0,0,0,0,0
"task",0,0,0,0,0,0,0,0
"tassel",0,0,0,0,0,0,0,0
"taste",0,0,0,0,0,0,0,0
"tasteful",0,0,0,0,0,0,0,0
"tasteless",0,0,1,0,0,0,0,0
"tasting",0,0,0,0,0,0,0,0
"tasty",0,0,0,0,0,0,0,0
"tat",0,0,0,0,0,0,0,0
"tattoo",0,0,0,0,0,0,0,0
"taught",0,0,0,0,0,0,0,1
"taunt",1,0,0,1,0,1,0,0
"taut",0,0,0,0,0,0,0,0
"tavern",0,0,0,0,0,0,0,0
"tawny",0,0,1,0,0,0,0,0
"tax",0,0,0,0,0,1,0,0
"taxicab",0,0,0,0,0,0,0,0
"taxonomy",0,0,0,0,0,0,0,0
"tea",0,0,0,0,0,0,0,0
"teach",0,0,0,0,1,0,1,1
"teacher",0,0,0,0,0,0,0,1
"teaching",0,0,0,0,0,0,0,0
"team",0,0,0,0,0,0,0,1
"tearful",0,0,1,1,0,1,0,0
"tease",1,1,0,0,0,1,0,0
"teaser",0,0,0,0,0,0,0,0
"teasing",1,0,0,1,0,0,0,0
"teat",0,0,0,0,0,0,0,0
"technical",0,0,0,0,0,0,0,0
"technicality",0,0,0,0,0,0,0,0
"technician",0,0,0,0,0,0,0,0
"technology",0,0,0,0,0,0,0,0
"ted",0,0,0,0,0,0,0,0
"tedious",0,0,0,0,0,0,0,0
"tedium",0,0,0,0,0,0,0,0
"teeming",0,0,1,0,0,0,0,0
"teens",0,0,0,0,0,0,0,0
"teeth",0,0,0,0,0,0,0,0
"teflon",0,0,0,0,0,0,0,0
"telegram",0,0,0,0,0,0,0,0
"telegraph",0,0,0,0,0,0,0,0
"telephone",0,0,0,0,0,0,0,0
"telescope",0,0,0,0,0,0,0,0
"telescopic",0,0,0,0,0,0,0,0
"television",0,0,0,0,0,0,0,0
"teller",0,0,0,0,0,0,0,0
"telling",0,0,0,0,0,0,0,0
"telltale",0,0,0,0,0,0,0,0
"temper",0,0,0,0,0,0,0,0
"tempera",0,0,0,0,0,0,0,0
"temperament",0,0,0,0,0,0,0,0
"temperance",0,0,0,0,0,0,0,0
"temperate",0,0,0,0,0,0,0,1
"temperature",0,0,0,0,0,0,0,0
"tempered",0,0,0,0,0,0,0,0
"tempest",1,1,0,1,0,1,1,0
"temple",0,0,0,0,0,0,0,0
"temporal",0,0,0,0,0,0,0,0
"temporarily",0,0,0,0,0,0,0,0
"temporary",0,0,0,0,0,0,0,0
"tempt",0,0,0,0,0,0,0,0
"temptation",0,0,0,0,0,0,0,0
"tempting",0,0,0,0,0,0,0,0
"ten",0,0,0,0,0,0,0,0
"tenable",0,0,0,0,0,0,0,0
"tenacious",0,0,0,0,0,0,0,0
"tenacity",0,0,0,0,0,0,0,0
"tenancy",0,0,0,0,0,0,0,0
"tenant",0,0,0,0,0,0,0,0
"tendency",0,0,0,0,0,0,0,0
"tender",0,0,0,0,1,0,0,1
"tenderness",0,0,0,0,1,0,0,0
"tending",0,0,0,0,0,0,0,0
"tendon",0,0,0,0,0,0,0,0
"tenement",0,0,0,0,0,0,0,0
"tenet",0,0,0,0,0,0,0,0
"tenets",0,0,0,0,0,0,0,0
"tenfold",0,0,0,0,0,0,0,0
"tennis",0,0,0,0,0,0,0,0
"tense",0,0,0,0,0,0,0,0
"tensile",0,0,0,0,0,0,0,0
"tension",1,0,0,0,0,0,0,0
"tent",0,0,0,0,0,0,0,0
"tentacle",0,0,0,0,0,0,0,0
"tentative",0,0,0,0,0,0,0,0
"tenth",0,0,0,0,0,0,0,0
"tenths",0,0,0,0,0,0,0,0
"tenuous",0,0,0,0,0,0,0,0
"tenure",0,0,0,0,0,0,0,0
"tepid",0,0,0,0,0,0,0,0
"term",0,0,0,0,0,0,0,0
"terminal",0,0,0,1,0,1,0,0
"terminate",0,0,0,0,0,1,0,0
"termination",0,0,0,0,0,1,0,0
"terminus",0,0,0,0,0,0,0,0
"termite",0,0,1,0,0,0,0,0
"terms",0,0,0,0,0,0,0,0
"tern",0,0,0,0,0,0,0,0
"ternary",0,0,0,0,0,0,0,0
"terrace",0,0,0,0,0,0,0,0
"terrestrial",0,0,0,0,0,0,0,0
"terrible",1,0,1,1,0,1,0,0
"terribly",0,0,0,0,0,1,0,0
"terrier",0,0,0,0,0,0,0,0
"terrific",0,0,0,0,0,1,0,0
"territorial",0,0,0,0,0,0,0,0
"territory",0,0,0,0,0,0,0,0
"terror",0,0,0,1,0,0,0,0
"terrorism",1,0,1,1,0,1,0,0
"terrorist",1,0,1,1,0,1,1,0
"terrorize",1,0,0,1,0,1,0,0
"terse",0,0,0,0,0,0,0,0
"tertiary",0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0
"testament",0,1,0,0,0,0,0,1
"testify",0,0,0,0,0,0,0,0
"testimonial",0,0,0,0,0,0,0,0
"testimony",0,0,0,0,0,0,0,1
"tetanus",0,0,1,0,0,0,0,0
"tether",0,0,0,0,0,0,0,0
"tethered",0,0,0,0,0,0,0,0
"tetrahedral",0,0,0,0,0,0,0,0
"text",0,0,0,0,0,0,0,0
"textbook",0,0,0,0,0,0,0,0
"textile",0,0,0,0,0,0,0,0
"textural",0,0,0,0,0,0,0,0
"texture",0,0,0,0,0,0,0,0
"thankful",0,0,0,0,1,0,0,0
"thanksgiving",0,0,0,0,1,0,0,0
"thatch",0,0,0,0,0,0,0,0
"thaw",0,0,0,0,0,0,0,0
"theater",0,0,0,0,0,0,0,0
"theatrical",0,0,0,0,0,0,0,0
"theft",1,0,1,1,0,1,0,0
"theism",0,0,1,0,0,0,0,0
"theistic",0,0,0,0,0,0,0,0
"theme",0,0,0,0,0,0,0,0
"theocracy",0,0,0,0,0,0,0,0
"theocratic",1,0,0,1,0,1,0,1
"theologian",0,0,0,0,0,0,0,0
"theological",0,0,0,0,0,0,0,1
"theology",0,1,0,0,0,0,0,0
"theorem",0,0,0,0,0,0,0,1
"theoretical",0,0,0,0,0,0,0,0
"theory",0,1,0,0,0,0,0,1
"therapeutic",0,0,0,0,1,0,0,1
"therapeutics",0,0,0,0,0,0,0,0
"thereabouts",0,0,0,0,0,0,0,0
"thereof",0,0,0,0,0,0,0,0
"therewith",0,0,0,0,0,0,0,0
"thermal",0,0,0,0,0,0,0,0
"thermocouple",0,1,0,0,0,0,0,0
"thermodynamics",0,0,0,0,0,0,0,0
"thermometer",0,0,0,0,0,0,0,1
"thermostat",0,0,0,0,0,0,0,0
"thesaurus",0,0,0,0,0,0,0,0
"thesis",0,0,0,0,0,0,0,0
"thick",0,0,0,0,0,0,0,0
"thicken",0,0,0,0,0,0,0,0
"thickening",0,0,0,0,0,0,0,0
"thicket",0,0,0,0,0,0,0,0
"thickness",0,0,0,0,0,0,0,0
"thief",1,0,1,1,0,1,1,0
"thimble",0,0,0,0,0,0,0,0
"thin",0,0,0,0,0,0,0,0
"thing",0,0,0,0,0,0,0,0
"things",0,0,0,0,0,0,0,0
"thinker",0,0,0,0,0,0,0,0
"thinking",0,0,0,0,0,0,0,0
"thirds",0,0,0,0,0,0,0,0
"thirst",0,1,0,0,0,1,1,0
"thirsty",0,0,0,0,0,0,0,0
"thirteen",0,0,0,0,0,0,0,0
"thirteenth",0,0,0,1,0,0,0,0
"thistle",0,0,0,0,0,0,0,0
"thither",0,0,0,0,0,0,0,0
"thong",0,0,0,0,0,0,0,0
"thorn",0,0,0,0,0,0,0,0
"thorny",0,0,0,1,0,0,0,0
"thoroughbred",0,0,0,0,0,0,0,0
"thoroughfare",0,0,0,0,0,0,0,0
"thought",0,1,0,0,0,0,0,0
"thoughtful",0,0,0,0,0,0,0,1
"thoughtfulness",0,0,0,0,0,0,0,0
"thoughtless",1,0,1,0,0,0,0,0
"thoughts",0,0,0,0,0,0,0,0
"thousand",0,0,0,0,0,0,0,0
"thrash",1,0,1,1,0,1,0,0
"thread",0,0,0,0,0,0,0,0
"threat",1,0,0,1,0,0,0,0
"threaten",1,1,0,1,0,0,0,0
"threatening",1,0,1,1,0,0,0,0
"threefold",0,0,0,0,0,0,0,0
"thresh",1,0,0,1,0,1,0,0
"threshold",0,0,0,0,0,0,0,0
"thrice",0,0,0,0,0,0,0,0
"thrift",0,0,1,0,0,0,0,1
"thrifty",0,0,0,0,0,0,0,0
"thrill",0,1,0,1,1,0,1,0
"thrilling",0,1,0,0,1,0,1,0
"thriving",0,1,0,0,1,0,0,0
"throat",0,0,0,0,0,0,0,0
"throb",0,0,0,1,0,1,0,0
"throbbing",0,0,0,0,0,0,0,0
"throne",0,0,0,0,0,0,0,1
"throng",0,0,0,0,0,0,0,0
"throttle",1,0,0,0,0,0,0,0
"throw",0,0,0,0,0,0,0,0
"thrush",0,0,0,0,0,0,0,0
"thrust",0,0,0,0,0,0,0,0
"thud",0,0,0,0,0,0,0,0
"thug",1,0,1,1,0,0,0,0
"thumb",0,0,0,0,0,0,0,0
"thump",1,0,0,0,0,0,0,0
"thumping",0,0,0,1,0,0,0,0
"thunder",0,0,0,0,0,0,0,0
"thunderbolt",0,0,0,0,0,0,0,0
"thundering",1,0,0,1,0,0,0,0
"thunderstorm",0,0,0,0,0,0,0,0
"thwart",0,0,0,0,0,0,1,0
"thyme",0,0,0,0,0,0,0,0
"tiara",0,0,0,0,0,0,0,0
"tick",0,0,0,0,0,0,0,0
"ticker",0,0,0,0,0,0,0,0
"ticket",0,0,0,0,0,0,0,0
"tickle",0,1,0,0,1,0,1,1
"ticklish",0,0,0,0,0,0,0,0
"tidal",0,0,0,0,0,0,0,0
"tidbit",0,0,0,0,0,0,0,0
"tide",0,0,0,0,0,0,0,0
"tidings",0,0,0,0,0,0,0,0
"tie",0,0,0,0,0,0,0,0
"tier",0,0,0,0,0,0,0,0
"tiff",1,0,0,0,0,0,0,0
"tiger",0,0,0,0,0,0,0,0
"tighten",1,0,0,0,0,0,0,0
"tightness",0,0,0,0,0,0,0,0
"tights",0,0,0,0,0,0,0,0
"tilde",0,0,0,0,0,0,0,0
"tile",0,0,0,0,0,0,0,0
"tiling",0,0,0,0,0,0,0,0
"till",0,0,0,0,0,0,0,0
"tillage",0,0,0,0,0,0,0,0
"tiller",0,0,0,0,0,0,0,0
"tilt",0,0,0,0,0,0,0,0
"tilting",0,0,0,0,0,0,0,0
"timber",0,0,0,0,0,0,0,0
"timberland",0,0,0,0,0,0,0,0
"timbre",0,0,0,0,0,0,0,0
"time",0,1,0,0,0,0,0,0
"timeliness",0,0,0,0,0,0,0,0
"timely",0,0,0,0,0,0,0,0
"timepiece",0,0,0,0,0,0,0,0
"timid",0,0,0,1,0,1,0,0
"timidity",0,1,0,1,0,0,0,0
"tin",0,0,0,0,0,0,0,0
"tincture",0,0,0,0,0,0,0,0
"tine",0,0,0,0,0,0,0,0
"tinge",0,0,0,0,0,0,0,0
"tingle",0,0,0,0,0,0,0,0
"tingling",0,0,0,0,0,0,0,0
"tinker",0,0,0,0,0,0,0,0
"tinkering",0,0,0,0,0,0,0,0
"tinnitus",0,0,0,0,0,0,0,0
"tinsel",0,0,0,0,1,0,0,0
"tint",0,0,0,0,0,0,0,0
"tiny",0,0,0,0,0,0,0,0
"tip",0,0,0,0,0,0,0,0
"tipsy",0,0,0,0,0,0,0,0
"tirade",1,0,1,0,0,0,0,0
"tire",0,0,0,0,0,0,0,0
"tired",0,0,0,0,0,0,0,0
"tiredness",0,0,0,0,0,0,0,0
"tiresome",0,0,0,0,0,0,0,0
"tissue",0,0,0,0,0,0,0,0
"tit",0,0,0,0,0,0,0,0
"titanic",0,0,0,0,0,0,0,0
"tithe",0,0,0,0,0,0,0,0
"title",0,0,0,0,0,0,0,1
"titled",0,0,0,0,0,0,0,0
"titty",0,0,0,0,0,0,0,0
"titular",0,0,0,0,0,0,0,0
"toad",0,0,1,0,0,0,0,0
"toast",0,0,0,0,1,0,0,0
"tobacco",0,0,0,0,0,0,0,0
"toby",0,0,0,0,0,0,0,0
"tod",0,0,0,0,0,0,0,0
"today",0,0,0,0,0,0,0,0
"toe",0,0,0,0,0,0,0,0
"toga",0,0,0,0,0,0,0,0
"toil",0,0,0,0,0,0,0,0
"toilet",0,0,1,0,0,0,0,0
"toils",0,0,0,0,0,0,0,0
"token",0,0,0,0,0,0,0,0
"tolerance",0,0,0,0,0,0,0,0
"tolerant",0,0,0,0,0,0,0,0
"tolerate",1,0,0,0,0,1,0,0
"toleration",0,0,0,0,0,0,0,0
"toll",0,0,0,0,0,0,0,0
"tomahawk",0,0,0,0,0,0,0,0
"tomb",0,0,0,0,0,1,0,0
"tomcat",0,0,0,0,0,0,0,0
"tome",0,0,0,0,0,0,0,0
"tomorrow",0,1,0,0,0,0,0,0
"ton",0,0,0,0,0,0,0,0
"tone",0,0,0,0,0,0,0,0
"tong",0,0,0,0,0,0,0,0
"tongs",0,0,0,0,0,0,0,0
"tongue",0,0,0,0,0,0,0,0
"tonic",0,0,0,0,0,0,0,0
"tonnage",0,0,0,0,0,0,0,0
"tonsils",0,0,0,0,0,0,0,0
"tooling",0,0,0,0,0,0,0,0
"tooth",0,0,0,0,0,0,0,0
"toothache",0,0,0,1,0,0,0,0
"toothed",0,0,0,0,0,0,0,0
"toothless",0,0,0,0,0,0,0,0
"top",0,1,0,0,0,0,0,1
"topaz",0,0,0,0,0,0,0,0
"topic",0,0,0,0,0,0,0,0
"topical",0,0,0,0,0,0,0,0
"topographic",0,0,0,0,0,0,0,0
"topographical",0,0,0,0,0,0,0,0
"topography",0,0,0,0,0,0,0,0
"topple",0,0,0,0,0,0,1,0
"tor",0,0,0,0,0,0,0,0
"torch",0,0,0,0,0,0,0,0
"torment",1,0,0,1,0,1,0,0
"torn",0,0,0,0,0,0,0,0
"tornado",0,0,0,1,0,0,0,0
"torpedo",1,0,0,0,0,0,0,0
"torrent",0,0,0,1,0,0,0,0
"torrid",0,0,0,0,0,0,0,0
"torsion",0,0,0,0,0,0,0,0
"torso",0,0,0,0,0,0,0,0
"tort",0,0,0,0,0,0,0,0
"tortious",1,0,1,0,0,0,0,0
"tortoise",0,0,0,0,0,0,0,0
"tortuous",0,0,0,0,0,0,0,0
"torture",1,1,1,1,0,1,0,0
"toss",0,0,0,0,0,0,0,0
"total",0,0,0,0,0,0,0,0
"totality",0,0,0,0,0,0,0,0
"totally",0,0,0,0,0,0,0,0
"tote",0,0,0,0,0,0,0,0
"totem",0,0,0,0,0,0,0,0
"touch",0,0,0,0,0,0,0,0
"touched",0,0,0,0,0,0,0,0
"touching",0,0,0,0,0,0,0,0
"touchy",1,0,0,0,0,1,0,0
"tough",0,0,0,0,0,1,0,0
"toughness",1,0,0,1,0,0,0,1
"tour",0,0,0,0,0,0,0,0
"tourist",0,0,0,0,0,0,0,0
"tourmaline",0,0,0,0,0,0,0,0
"tournament",0,0,0,0,0,0,0,0
"tourniquet",0,0,0,0,0,0,0,0
"tout",0,0,0,0,0,0,0,0
"tow",0,0,0,0,0,0,0,0
"towel",0,0,0,0,0,0,0,0
"tower",0,0,0,0,0,0,0,0
"towering",0,1,0,1,0,0,0,0
"town",0,0,0,0,0,0,0,0
"townhouse",0,0,0,0,0,0,0,0
"toxic",0,0,1,0,0,0,0,0
"toxicology",0,0,0,0,0,0,0,0
"toxin",0,0,0,1,0,0,0,0
"toy",0,0,0,0,0,0,0,0
"trace",0,0,0,0,0,0,0,0
"traces",0,0,0,0,0,0,0,0
"trachea",0,0,0,0,0,0,0,0
"tracing",0,0,0,0,0,0,0,0
"track",0,1,0,0,0,0,0,0
"tract",0,0,0,1,0,0,0,0
"tractable",0,0,0,0,0,0,0,0
"traction",0,0,0,0,0,0,0,0
"tractor",0,0,0,0,0,0,0,0
"trade",0,0,0,0,0,0,0,1
"trader",0,0,0,0,0,0,0,0
"tradesman",0,0,0,0,0,0,0,0
"trading",0,0,0,0,0,0,0,0
"tradition",0,0,0,0,0,0,0,0
"traditional",0,0,0,0,0,0,0,0
"traffic",0,0,0,0,0,0,0,0
"tragedy",0,0,0,1,0,1,0,0
"tragic",0,0,0,0,0,0,0,0
"trail",0,0,0,0,0,0,0,0
"train",0,0,0,0,0,0,0,0
"trained",0,0,0,0,0,0,0,0
"trainer",0,0,0,0,0,0,0,1
"training",0,0,0,0,0,0,0,0
"trait",0,0,0,0,0,0,0,0
"traitor",1,0,1,1,0,1,0,0
"trajectory",0,0,0,0,0,0,0,0
"tram",0,0,0,0,0,0,0,0
"tramp",0,0,1,1,0,1,0,0
"tramway",0,0,0,0,0,0,0,0
"trance",0,0,0,0,0,0,0,0
"tranquil",0,0,0,0,1,0,0,0
"tranquility",0,0,0,0,1,0,0,1
"transact",0,0,0,0,0,0,0,0
"transaction",0,0,0,0,0,0,0,1
"transatlantic",0,0,0,0,0,0,0,0
"transcendence",0,1,0,0,1,0,1,1
"transcendent",0,0,0,0,0,0,0,0
"transcendental",0,0,0,0,0,0,0,0
"transcribe",0,0,0,0,0,0,0,0
"transcriber",0,0,0,0,0,0,0,0
"transcript",0,0,0,0,0,0,0,1
"transcription",0,0,0,0,0,0,0,0
"transfer",0,0,0,0,0,0,0,0
"transference",0,0,0,0,0,0,0,0
"transferred",0,0,0,0,0,0,0,0
"transfixed",0,0,0,0,0,0,0,0
"transform",0,0,0,0,0,0,0,0
"transformation",0,0,0,0,0,0,0,0
"transfusion",0,0,0,0,0,0,0,0
"transgression",0,0,0,0,0,0,0,0
"transient",0,0,0,0,0,0,0,0
"transit",0,0,0,0,0,0,0,0
"transition",0,0,0,0,0,0,0,0
"transitional",0,1,0,0,0,0,0,0
"transitive",0,0,0,0,0,0,0,0
"transitory",0,0,0,0,0,0,0,0
"translate",0,0,0,0,0,0,0,0
"translation",0,0,0,0,0,0,0,1
"translocation",0,0,0,0,0,0,0,0
"translucent",0,0,0,0,0,0,0,0
"transmission",0,0,0,0,0,0,0,0
"transmit",0,0,0,0,0,0,0,0
"transmutation",0,0,0,0,0,0,0,0
"transom",0,0,0,0,0,0,0,0
"transparency",0,0,0,0,0,0,0,0
"transparent",0,0,0,0,0,0,0,0
"transplant",0,0,0,0,0,0,0,0
"transplantation",0,0,0,0,0,0,0,0
"transport",0,0,0,0,0,0,0,0
"transportation",0,0,0,0,0,0,0,0
"transpose",0,0,0,0,0,0,0,0
"transposition",0,0,0,0,0,0,0,0
"transverse",0,0,0,0,0,0,0,0
"trap",0,0,0,0,0,0,0,0
"trapping",0,0,0,0,0,0,0,0
"trappings",0,0,0,0,0,0,0,0
"traps",0,0,0,0,0,0,0,0
"trash",0,0,1,0,0,1,0,0
"trashy",0,0,1,0,0,0,0,0
"traumatic",1,0,0,1,0,1,0,0
"travail",0,0,0,0,0,0,0,0
"travel",0,0,0,0,0,0,0,0
"traveler",0,0,0,0,0,0,0,0
"traveling",0,0,0,0,0,0,0,0
"traverse",0,0,0,0,0,0,0,0
"travesty",0,0,1,1,0,1,0,0
"trawl",0,0,0,0,0,0,0,0
"trawler",0,0,0,0,0,0,0,0
"tray",0,0,0,0,0,0,0,0
"treacherous",1,0,1,1,0,0,0,0
"treachery",1,0,0,1,0,1,1,0
"tread",0,0,0,0,0,0,0,0
"treadmill",0,1,0,0,0,0,0,0
"treason",1,0,1,1,0,0,1,0
"treasure",0,1,0,0,1,0,0,1
"treasurer",0,0,0,0,0,0,0,1
"treasury",0,0,0,0,0,0,0,0
"treat",1,1,1,1,1,1,1,1
"treatise",0,0,0,0,0,0,0,0
"treatment",0,0,0,0,0,0,0,0
"treaty",0,0,0,0,0,0,0,0
"treble",0,0,0,0,0,0,0,0
"tree",1,1,1,0,1,0,1,1
"trek",0,0,0,0,0,0,0,0
"trellis",0,0,0,0,0,0,0,0
"tremble",0,0,0,0,0,0,0,0
"trembling",0,0,0,1,0,0,0,0
"tremendous",0,0,0,0,0,0,0,0
"tremendously",0,0,0,0,0,0,0,0
"tremor",1,1,0,1,0,1,0,0
"trench",0,0,0,0,0,0,0,0
"trend",0,0,0,0,0,0,0,0
"trending",0,0,0,0,0,0,0,0
"trendy",0,0,0,0,0,0,0,0
"trepidation",0,1,0,1,0,0,1,0
"trespass",1,0,0,0,0,0,0,0
"triad",0,0,0,0,0,0,0,0
"triangle",0,0,0,0,0,0,0,0
"triangular",0,0,0,0,0,0,0,0
"tribe",0,0,0,0,0,0,0,1
"tribulation",0,0,0,1,0,1,0,0
"tribunal",0,1,1,1,0,0,0,1
"tribune",0,0,0,0,0,0,0,1
"tributary",0,1,0,0,0,0,0,0
"tribute",0,0,0,0,0,0,0,0
"trick",0,0,0,0,0,0,1,0
"trickery",1,0,1,1,0,1,1,0
"trickle",0,0,0,0,0,0,0,0
"tricky",0,0,0,0,0,0,0,0
"tricycle",0,0,0,0,0,0,0,0
"trident",0,0,0,0,0,0,0,0
"trifle",0,0,0,0,0,0,0,0
"trig",0,0,0,0,0,0,0,0
"trigger",0,0,0,0,0,0,0,0
"trigonometry",0,0,0,0,0,0,0,0
"trillion",0,0,0,0,0,0,0,0
"trim",0,0,0,0,0,0,0,0
"trimmer",0,0,0,0,0,0,0,0
"trimming",0,0,0,0,0,0,0,0
"trine",0,0,0,0,0,0,0,0
"trinity",0,0,0,0,0,0,0,0
"trio",0,0,0,0,0,0,0,0
"trip",0,0,0,0,0,0,1,0
"tripartite",0,0,0,0,0,0,0,0
"triple",0,0,0,0,0,0,0,0
"triplet",0,0,0,0,0,0,0,0
"triplicate",0,0,0,0,0,0,0,0
"tripod",0,0,0,0,0,0,0,0
"tripping",1,0,0,0,0,1,0,0
"trite",0,0,0,0,0,0,0,0
"tritium",0,0,0,0,0,0,0,0
"triumph",0,1,0,0,1,0,0,0
"triumphant",0,1,0,0,1,0,0,1
"troll",1,0,0,1,0,0,0,0
"trolley",0,0,0,0,0,0,0,0
"trombone",0,0,0,0,0,0,0,0
"troop",0,0,0,0,0,0,0,0
"trooper",0,0,0,0,0,0,0,0
"troops",0,0,0,0,0,0,0,0
"trophy",0,1,0,0,1,0,1,1
"tropical",0,0,0,0,0,0,0,0
"trot",0,0,0,0,0,0,0,0
"troublesome",1,0,0,1,0,0,0,0
"trough",0,0,0,0,0,0,0,0
"troupe",0,0,0,0,0,0,0,0
"trousers",0,0,0,0,0,0,0,0
"trout",0,0,0,0,0,0,0,0
"trowel",0,0,0,0,0,0,0,0
"truce",0,0,0,0,1,0,0,1
"truck",0,0,0,0,0,0,0,1
"true",0,0,0,0,1,0,0,1
"truism",0,0,0,0,0,0,0,0
"trump",0,0,0,0,0,0,1,0
"trumpet",0,0,0,0,0,0,0,0
"trumpeter",0,0,0,0,0,0,0,0
"truncate",0,0,0,0,0,0,0,0
"truncated",0,0,0,0,0,0,0,0
"trundle",0,0,0,0,0,0,0,0
"trunk",0,0,0,0,0,0,0,0
"truss",0,0,0,0,0,0,0,1
"trust",0,0,0,0,0,0,0,1
"trustee",0,0,0,0,0,0,0,1
"trusty",0,0,0,0,0,0,0,0
"truth",0,0,0,0,0,0,0,1
"truthful",0,0,0,0,0,0,0,1
"truthfulness",0,0,0,0,0,0,0,1
"tryout",0,0,0,0,0,0,0,0
"tub",0,0,0,0,0,0,0,0
"tube",0,0,0,0,0,0,0,0
"tubular",0,0,0,0,0,0,0,0
"tubule",0,0,0,0,0,0,0,0
"tuck",0,0,0,0,0,0,0,0
"tucker",0,0,0,0,0,0,0,0
"tufted",0,0,0,0,0,0,0,0
"tug",0,0,0,0,0,0,0,0
"tuition",0,0,0,0,0,0,0,0
"tulip",0,0,0,0,0,0,0,0
"tumble",0,0,0,0,0,0,0,0
"tumbler",0,0,0,0,0,0,0,0
"tumor",0,0,0,1,0,0,0,0
"tumour",0,0,0,1,0,1,0,0
"tumult",1,0,0,1,0,0,1,0
"tumultuous",1,0,0,1,0,0,0,0
"tun",0,0,0,0,0,0,0,0
"tuna",0,0,0,0,0,0,0,0
"tunable",0,0,0,0,0,0,0,0
"tune",0,0,0,0,0,0,0,0
"tunic",0,0,0,0,0,0,0,0
"tuning",0,0,0,0,0,0,0,0
"tunnel",0,0,0,0,0,0,0,0
"turban",0,0,0,0,0,0,0,0
"turbidity",0,0,0,0,0,0,0,0
"turbine",0,0,0,0,0,0,0,0
"turbulence",1,0,0,1,0,0,0,0
"turbulent",0,0,0,1,0,0,0,0
"turf",0,0,0,0,0,0,0,0
"turmeric",0,0,0,0,0,0,0,0
"turmoil",1,0,0,1,0,1,0,0
"turn",0,0,0,0,0,0,0,0
"turning",0,0,0,0,0,0,0,0
"turnkey",0,0,0,0,0,0,0,0
"turnpike",0,0,0,0,0,0,0,0
"turntable",0,0,0,0,0,0,0,0
"turquoise",0,0,0,0,0,0,0,0
"turret",0,0,0,0,0,0,0,0
"turtleneck",0,0,0,0,0,0,0,0
"tussle",1,0,0,0,0,0,0,0
"tutelage",0,0,0,0,0,0,0,1
"tutor",0,0,0,0,0,0,0,0
"tweak",0,0,0,0,0,0,0,0
"twelfth",0,0,0,0,0,0,0,0
"twelve",0,0,0,0,0,0,0,0
"twentieth",0,0,0,0,0,0,0,0
"twenty",0,0,0,0,0,0,0,0
"twig",0,0,0,0,0,0,0,0
"twilight",0,0,0,0,0,0,0,0
"twill",0,0,0,0,0,0,0,0
"twin",0,0,0,0,0,0,0,0
"twine",0,0,0,0,0,0,0,0
"twinkle",0,1,0,0,1,0,0,0
"twins",0,0,0,0,0,0,0,0
"twist",0,0,0,0,0,0,0,0
"twisted",0,0,0,0,0,0,0,0
"twitch",0,0,0,0,0,0,0,0
"twofold",0,0,0,0,0,0,0,0
"tycoon",0,0,0,0,0,0,0,0
"type",0,0,0,0,0,0,0,0
"typewriter",0,0,0,0,0,0,0,0
"typhoon",0,0,0,1,0,0,0,0
"typically",0,0,0,0,0,0,0,0
"typist",0,0,0,0,0,0,0,0
"typography",0,0,0,0,0,0,0,0
"tyrannical",1,0,1,1,0,0,0,0
"tyranny",0,0,0,1,0,1,0,0
"tyrant",1,0,1,1,0,1,0,0
"tyre",0,0,0,0,0,0,0,0
"ubiquitous",0,0,0,0,0,0,0,0
"ubiquity",0,0,0,0,0,0,0,0
"ugliness",0,0,1,1,0,1,0,0
"ugly",0,0,1,0,0,0,0,0
"ulcer",1,0,1,1,0,1,0,0
"ulterior",0,0,0,0,0,0,0,0
"ultimate",0,1,0,0,0,1,0,0
"ultimately",0,1,0,0,0,0,0,0
"ultimatum",1,0,0,1,0,0,0,0
"ultimo",0,0,0,0,0,0,0,0
"ultraviolet",0,0,0,0,0,0,0,0
"umbilical",0,0,0,0,0,0,0,0
"umbra",0,0,0,0,0,0,0,0
"umbrella",0,0,0,0,0,0,0,0
"umpire",0,0,0,0,0,0,0,1
"unabashed",0,0,0,0,0,0,0,0
"unabated",0,0,0,0,0,0,0,0
"unable",0,0,0,0,0,1,0,0
"unacceptable",0,0,0,0,0,1,0,0
"unaccompanied",0,0,0,0,0,0,0,0
"unaccountable",0,1,1,0,0,1,0,1
